Time, Angle (rad)
1816,1.753907
1817,1.602282
1818,1.681489
1819,1.841221
1820,1.965587
1821,1.790887
1822,1.860553
1823,1.721812
1824,1.154732
1825,1.301458
1826,0.736521
1827,0.394200
1828,0.373102
1829,1.424906
1830,1.793728
1831,2.341703
1832,2.027528
1833,2.180456
1834,1.853417
1835,1.227411
1836,1.715609
1837,2.162951
1838,1.846407
1839,2.006479
1840,2.049149
1841,1.731027
1842,1.497756
1843,1.231504
1844,1.227772
1845,0.600532
1846,-0.090966
1847,-0.764125
1848,-1.206817
1849,-0.817645
1850,1.428899
1851,1.812654
1852,1.802900
1853,1.807555
1854,1.708802
1855,1.604261
1856,1.514957
1857,1.520838
1858,1.798425
1859,1.980120
1860,1.768314
1861,1.759909
1862,1.970646
1863,2.289261
1864,2.179121
1865,2.588986
1866,2.677945
1867,2.859446
1868,2.428201
1869,3.090355
1870,2.706922
1871,2.846152
1872,2.306324
1873,-2.784632
1874,2.916229
1875,1.956679
1876,2.139004
1877,2.102520
1878,1.763767
1879,1.925644
1880,2.008306
1881,1.566966
1882,1.476816
1883,1.394451
1884,1.003466
1885,1.086478
1886,1.281732
1887,1.325818
1888,1.511007
1889,1.698692
1890,1.834876
1891,1.618492
1892,1.657253
1893,1.377687
1894,1.281105
1895,1.344603
1896,1.078427
1897,1.071368
1898,1.434120
1899,1.953767
1900,1.133156
1901,1.714262
1902,1.457645
1903,0.927295
1904,0.845187
1905,0.588003
1906,0.220628
1907,0.643501
1908,0.938794
1909,1.170556
1910,2.265998
1911,1.609239
1912,1.137280
1913,1.602036
1914,1.849096
1915,1.530740
1916,2.466903
1917,2.047688
1918,2.146221
1919,2.065930
1920,1.898916
1921,1.666538
1922,1.047104
1923,1.233332
1924,0.924236
1925,0.775497
1926,0.588003
1927,0.839350
1928,1.527345
1929,1.429305
1930,2.356194
1931,2.067219
1932,2.100941
1933,2.069938
1934,2.460140
1935,2.179486
1936,2.586615
1937,2.835887
1938,-2.922924
1939,0.702607
1940,-0.165149
1941,-0.059631
1942,0.489514
1943,1.043853
1944,0.879459
1945,1.464266
1946,1.729286
1947,1.298855
1948,1.379893
1949,0.799187
1950,-0.176062
1951,-0.377530
1952,-0.502396
1953,-0.568001
1954,1.581948
1955,3.075024
1956,2.419938
1957,3.100503
1958,-2.844528
1959,-2.840378
1960,2.998406
1961,-2.831890
1962,-3.103542
1963,2.516160
1964,2.047216
1965,1.351923
1966,1.446441
1967,1.222025
1968,1.077274
1969,1.273732
1970,1.869295
1971,1.961403
1972,2.212485
1973,2.500095
1974,2.229886
1975,2.171968
1976,2.236847
1977,1.913532
1978,1.851889
1979,1.968214
1980,1.785071
1981,1.678602
1982,1.529443
1983,2.069939
1984,-0.052583
1985,0.979894
1986,0.638914
1987,0.864813
1988,0.778906
1989,1.168142
1990,0.623116
1991,0.490748
1992,0.173455
1993,-0.079830
1994,-0.321751
1995,-0.185912
1996,0.426627
1997,0.625721
1998,0.886745
1999,0.858949
2000,1.050441
2001,0.763881
2002,1.094135
2003,0.597758
2004,0.523685
2005,0.824144
2006,0.926024
2007,1.215160
2008,1.263642
2009,1.215565
2010,1.176486
2011,1.421477
2012,1.473543
2013,1.844257
2014,2.236766
2015,2.012953
2016,1.735945
2017,1.307067
2018,1.228730
2019,1.457645
2020,1.667206
2021,1.237967
2022,1.473768
2023,1.677020
2024,1.310194
2025,1.371910
2026,1.533776
2027,1.543648
2028,1.332528
2029,2.187093
2030,1.792751
2031,1.911178
2032,1.771751
2033,1.692398
2034,0.832981
2035,1.489760
2036,-0.136697
2037,0.229502
2038,0.558274
2039,0.969702
2040,1.252622
2041,1.617820
2042,1.468066
2043,1.601633
2044,1.348513
2045,1.337053
2046,1.199847
2047,1.502720
2048,2.034444
2049,1.820819
2050,1.126943
2051,1.317117
2052,1.624814
2053,1.587324
2054,1.534216
2055,2.149023
2056,2.088715
2057,2.204429
2058,2.381189
2059,2.104505
2060,1.605870
2061,1.444488
2062,1.142537
2063,1.012359
2064,1.369339
2065,1.786640
2066,1.961142
2067,1.732995
2068,1.815775
2069,2.050803
2070,1.720800
2071,1.571134
2072,1.834760
2073,2.122451
2074,2.138640
2075,1.727986
2076,1.698276
2077,1.258154
2078,1.122073
2079,0.980262
2080,1.331552
2081,1.481525
2082,2.015813
2083,1.584494
2084,2.057039
2085,1.721028
2086,2.075864
2087,1.479023
2088,1.401800
2089,1.279340
2090,1.087349
2091,0.603435
2092,0.493277
2093,0.867566
2094,0.635069
2095,0.850698
2096,0.981927
2097,1.084425
2098,1.269876
2099,1.491318
2100,1.474192
2101,1.732577
2102,1.698013
2103,1.477320
2104,1.312387
2105,1.425159
2106,1.749064
2107,1.600200
2108,1.822124
2109,1.874367
2110,1.885449
2111,1.809733
2112,2.034444
2113,1.945788
2114,2.051684
2115,1.999975
2116,1.369404
2117,0.878612
2118,0.869177
2119,0.983216
2120,1.001598
2121,1.712936
2122,2.107293
2123,2.206889
2124,1.474040
2125,1.328424
2126,1.025899
2127,0.851671
2128,1.037833
2129,1.614874
2130,2.284423
2131,2.322525
2132,2.214971
2133,2.013171
2134,1.627988
2135,1.627743
2136,1.265091
2137,1.301629
2138,1.344700
2139,1.219959
2140,1.570796
2141,1.843805
2142,1.557295
2143,1.475758
2144,1.674083
2145,1.455807
2146,1.365920
2147,1.417995
2148,1.501142
2149,1.508378
2150,1.930999
2151,2.105344
2152,2.488617
2153,2.863108
2154,2.754634
2155,2.200567
2156,2.230596
2157,2.105939
2158,1.849096
2159,1.662376
2160,1.654935
2161,1.828281
2162,1.849649
2163,1.947287
2164,1.743560
2165,1.458734
2166,1.091277
2167,0.898055
2168,0.939371
2169,0.879787
2170,-2.030386
2171,2.188819
2172,1.937246
2173,0.903856
2174,0.960632
2175,1.038127
2176,1.122076
2177,1.172436
2178,1.472924
2179,1.690700
2180,1.702996
2181,1.483668
2182,1.712693
2183,0.816281
2184,1.052979
2185,0.947095
2186,0.732721
2187,0.651587
2188,0.918862
2189,0.850501
2190,1.175314
2191,1.406386
2192,1.473879
2193,1.590112
2194,1.861710
2195,1.627553
2196,1.668312
2197,1.630049
2198,1.638049
2199,1.643792
2200,1.098299
2201,1.311540
2202,1.170281
2203,1.258922
2204,1.460535
2205,1.776192
2206,1.757776
2207,1.405055
2208,1.064839
2209,1.168795
2210,1.091277
2211,0.768853
2212,1.075360
2213,1.252961
2214,1.140052
2215,1.285301
2216,1.392583
2217,1.602510
2218,1.646600
2219,1.693465
2220,1.685800
2221,2.915270
2222,2.619322
2223,1.752765
2224,1.529154
2225,1.612598
2226,1.714470
2227,1.798899
2228,2.205823
2229,2.879825
2230,2.990823
2231,2.100283
2232,0.336812
2233,1.148565
2234,1.317697
2235,1.461419
2236,1.534449
2237,1.560487
2238,1.835267
2239,1.537746
2240,1.642283
2241,1.324888
2242,1.481293
2243,1.163930
2244,1.303278
2245,1.130350
2246,0.878495
2247,1.094329
2248,1.354273
2249,1.318836
2250,1.497025
2251,1.312653
2252,1.185630
2253,1.109455
2254,0.129703
2255,-0.755104
2256,-2.877478
2257,2.398961
2258,1.796888
2259,2.168972
2260,1.987266
2261,1.933647
2262,1.980234
2263,1.880896
2264,1.539061
2265,1.562041
2266,1.730402
2267,1.625375
2268,1.797263
2269,1.824888
2270,1.678700
2271,1.653246
2272,2.248857
2273,1.154854
2274,2.207584
2275,2.097383
2276,2.260229
2277,2.219728
2278,2.173498
2279,1.792807
2280,1.951303
2281,1.626055
2282,1.657723
2283,1.600200
2284,1.744842
2285,1.577509
2286,1.703266
2287,1.688432
2288,1.962744
2289,1.790132
2290,1.905636
2291,1.794126
2292,1.705643
2293,1.420393
2294,1.226794
2295,1.288468
2296,1.371616
2297,1.422214
2298,1.656498
2299,1.961766
2300,1.859098
2301,1.947926
2302,1.869522
2303,1.541007
2304,1.564101
2305,1.806720
2306,1.740575
2307,1.907567
2308,2.163919
2309,2.131960
2310,2.068826
2311,2.222072
2312,2.039489
2313,1.970312
2314,1.928573
2315,1.560993
2316,1.487655
2317,1.640330
2318,1.542320
2319,1.805112
2320,1.901442
2321,1.785153
2322,1.504486
2323,1.496739
2324,1.680048
2325,2.006801
2326,1.740588
2327,2.124330
2328,2.239843
2329,1.729452
2330,1.770974
2331,2.035520
2332,1.929412
2333,2.227827
2334,2.479361
2335,2.264160
2336,2.079107
2337,1.696008
2338,1.304739
2339,1.288513
2340,1.374516
2341,1.502384
2342,1.632257
2343,1.679198
2344,1.744698
2345,1.789465
2346,1.747505
2347,1.936318
2348,1.923574
2349,1.506369
2350,1.252622
2351,1.510132
2352,1.442100
2353,1.263552
2354,1.431214
2355,1.594616
2356,1.557638
2357,1.574150
2358,1.849456
2359,2.171510
2360,2.286366
2361,2.125792
2362,1.958412
2363,1.740674
2364,1.631818
2365,1.760276
2366,1.543776
2367,1.364370
2368,1.288782
2369,1.128131
2370,0.614663
2371,0.513209
2372,0.104037
2373,0.785398
2374,0.339293
2375,0.283794
2376,1.436629
2377,1.239289
2378,1.041500
2379,1.389147
2380,1.213516
2381,1.177098
2382,1.383509
2383,1.400584
2384,1.231615
2385,1.203263
2386,0.911716
2387,0.383798
2388,0.300848
2389,0.357638
2390,0.556996
2391,0.820052
2392,1.274681
2393,1.872415
2394,2.150360
2395,1.606495
2396,1.479043
2397,1.490966
2398,0.978995
2399,0.356985
2400,0.563316
2401,1.451956
2402,1.932220
2403,1.690038
2404,1.952868
2405,1.787621
2406,1.832199
2407,1.659678
2408,2.179486
2409,2.174430
2410,2.660735
2411,2.528626
2412,1.838715
2413,1.659680
2414,1.735331
2415,1.776192
2416,1.738839
2417,1.916465
2418,2.025160
2419,1.989292
2420,2.008945
2421,2.095474
2422,2.313890
2423,2.553590
2424,-2.494853
2425,2.831890
2426,1.764650
2427,2.296026
2428,2.600453
2429,2.553590
2430,2.403778
2431,2.355958
2432,2.129396
2433,1.684341
2434,1.609682
2435,1.937191
2436,1.783852
2437,1.610948
2438,1.536327
2439,1.405883
2440,1.325818
2441,1.603598
2442,1.657411
2443,1.831745
2444,1.968671
2445,2.241940
2446,1.357895
2447,1.538242
2448,0.973549
2449,1.218752
2450,1.446441
2451,1.918182
2452,1.527544
2453,1.699175
2454,1.212026
2455,1.048979
2456,0.742448
2457,1.010675
2458,1.288289
2459,1.371420
2460,1.453688
2461,1.572899
2462,1.616917
2463,1.437446
2464,1.522682
2465,1.438245
2466,1.411660
2467,1.324446
2468,0.774556
2469,1.210450
2470,0.962980
2471,1.124981
2472,1.209829
2473,1.159340
2474,1.399457
2475,1.762571
2476,1.484100
2477,1.570796
2478,1.398115
2479,1.148583
2480,0.899538
2481,1.034735
2482,1.238737
2483,1.186766
2484,1.150480
2485,1.087827
2486,0.994444
2487,0.953598
2488,1.130193
2489,1.325818
2490,1.454441
2491,1.444884
2492,1.106737
2493,1.207404
2494,0.953854
2495,0.804463
2496,1.236468
2497,1.870453
2498,1.713715
2499,2.191046
2500,2.271896
2501,1.635921
2502,1.531286
2503,1.471014
2504,1.339253
2505,1.388196
2506,1.696447
2507,1.415991
2508,1.408651
2509,1.540674
2510,1.673003
2511,1.448635
2512,1.706324
2513,1.944861
2514,1.772946
2515,1.690797
2516,1.772005
2517,1.736707
2518,1.683104
2519,1.637283
2520,1.563103
2521,1.190024
2522,0.887650
2523,0.602287
2524,0.420368
2525,1.061557
2526,1.360234
2527,1.798753
2528,1.686668
2529,1.234726
2530,1.212233
2531,1.285467
2532,1.263538
2533,1.675306
2534,1.833984
2535,1.498023
2536,1.665748
2537,1.464054
2538,1.159224
2539,1.561875
2540,1.764596
2541,1.525405
2542,1.738839
2543,1.775796
2544,1.519118
2545,1.742188
2546,1.887991
2547,1.541096
2548,1.666418
2549,1.805940
2550,1.755339
2551,1.786154
2552,2.289871
2553,2.056360
2554,2.047125
2555,1.627796
2556,1.449444
2557,1.241336
2558,1.570972
2559,1.623379
2560,1.750797
2561,1.839390
2562,1.790591
2563,1.673421
2564,1.757486
2565,1.799595
2566,1.635223
2567,1.630497
2568,1.043593
2569,0.875500
2570,0.631691
2571,0.675712
2572,0.886820
2573,1.292340
2574,1.417413
2575,1.941380
2576,1.751764
2577,1.581549
2578,1.609401
2579,1.179183
2580,1.281293
2581,1.621824
2582,1.411445
2583,1.707905
2584,1.969008
2585,1.734162
2586,1.677029
2587,1.795899
2588,1.754867
2589,2.155939
2590,2.251413
2591,1.909303
2592,1.686155
2593,1.756855
2594,1.554582
2595,1.383817
2596,1.534029
2597,1.682148
2598,1.670326
2599,1.636299
2600,1.619694
2601,1.682984
2602,1.812574
2603,1.561451
2604,1.535688
2605,1.727315
2606,1.813835
2607,1.702728
2608,1.888756
2609,1.837771
2610,1.640232
2611,1.355827
2612,1.396637
2613,1.296880
2614,1.466696
2615,1.846460
2616,2.119310
2617,2.379108
2618,2.436587
2619,2.236681
2620,1.954080
2621,1.703822
2622,1.679089
2623,1.583296
2624,1.711064
2625,1.682825
2626,1.864639
2627,1.824533
2628,1.763310
2629,2.083328
2630,2.092870
2631,2.145967
2632,1.901892
2633,1.534414
2634,1.325818
2635,1.658292
2636,1.370604
2637,0.988928
2638,1.028365
2639,1.107572
2640,1.244215
2641,1.467715
2642,1.522924
2643,1.294990
2644,1.328163
2645,1.254826
2646,1.335672
2647,1.712587
2648,1.984486
2649,1.729950
2650,1.838795
2651,1.892547
2652,1.878354
2653,1.980924
2654,2.248305
2655,2.277291
2656,2.221423
2657,2.300074
2658,2.066032
2659,2.124118
2660,2.126808
2661,1.926182
2662,1.905970
2663,1.996282
2664,1.592532
2665,1.312025
2666,1.633605
2667,1.794524
2668,2.044390
2669,2.608749
2670,2.317752
2671,2.182499
2672,2.134880
2673,1.961480
2674,1.615647
2675,1.774814
2676,1.839964
2677,1.669817
2678,1.515806
2679,1.500666
2680,1.383254
2681,1.336351
2682,1.343229
2683,1.330745
2684,1.180955
2685,1.373654
2686,1.861865
2687,1.025268
2688,0.896055
2689,1.490118
2690,1.600200
2691,1.168432
2692,1.788414
2693,1.603043
2694,1.854898
2695,1.874797
2696,1.570796
2697,1.533693
2698,1.834760
2699,1.552299
2700,1.561125
2701,1.264917
2702,1.055800
2703,1.650781
2704,1.518152
2705,1.303945
2706,1.749427
2707,1.860883
2708,1.503580
2709,2.048064
2710,2.212161
2711,2.199593
2712,2.159698
2713,2.270581
2714,2.061559
2715,1.905812
2716,2.136280
2717,1.628342
2718,1.798547
2719,1.678463
2720,1.589118
2721,1.423932
2722,1.533470
2723,1.811335
2724,1.877983
2725,2.050316
2726,0.137318
2727,0.226799
2728,1.282949
2729,1.059230
2730,1.421670
2731,2.204363
2732,1.989537
2733,1.930506
2734,1.897894
2735,1.778648
2736,1.483372
2737,2.053310
2738,1.750650
2739,1.618753
2740,1.799976
2741,1.885380
2742,1.815775
2743,1.765482
2744,1.679633
2745,1.589216
2746,1.826948
2747,1.151145
2748,1.234373
2749,1.020121
2750,1.125655
2751,1.172743
2752,1.206049
2753,1.208686
2754,1.168546
2755,0.689800
2756,0.560360
2757,1.235679
2758,1.101196
2759,1.286632
2760,1.622029
2761,1.883710
2762,1.669709
2763,1.766993
2764,1.896620
2765,1.883068
2766,1.606478
2767,1.878291
2768,1.834965
2769,1.742299
2770,1.771644
2771,1.629552
2772,1.681731
2773,1.661456
2774,1.436198
2775,1.469817
2776,1.529234
2777,1.251856
2778,1.280969
2779,1.134959
2780,1.213347
2781,1.210720
2782,0.868346
2783,1.031478
2784,1.204218
2785,0.837981
2786,0.701067
2787,1.398745
2788,0.697021
2789,0.424194
2790,0.601193
2791,0.520875
2792,0.103082
2793,0.340256
2794,0.389375
2795,0.397671
2796,0.743559
2797,0.686250
2798,0.833079
2799,1.197907
2800,1.535097
2801,1.671098
2802,1.789391
2803,1.345547
2804,1.626281
2805,1.266093
2806,1.352527
2807,1.689675
2808,1.973607
2809,1.725617
2810,1.784578
2811,1.883883
2812,1.966647
2813,2.284083
2814,2.216380
2815,2.397097
2816,1.817024
2817,1.594807
2818,1.998170
2819,1.229817
2820,0.795707
2821,1.722008
2822,1.766390
2823,0.862911
2824,1.512515
2825,2.191046
2826,1.783288
2827,2.080479
2828,1.971983
2829,1.837088
2830,1.880782
2831,2.032229
2832,1.755121
2833,2.058116
2834,2.133346
2835,1.333416
2836,1.150266
2837,1.475803
2838,1.297139
2839,1.299919
2840,1.798646
2841,1.739294
2842,1.585288
2843,1.726173
2844,1.592262
2845,1.329043
2846,1.537599
2847,1.716419
2848,1.564924
2849,1.734860
2850,1.764976
2851,2.505084
2852,0.643501
2853,0.822267
2854,1.318456
2855,1.646104
2856,1.410034
2857,1.513102
2858,1.693111
2859,1.756821
2860,1.574993
2861,0.803578
2862,0.040794
2863,0.953280
2864,1.010404
2865,1.490368
2866,1.929567
2867,2.314947
2868,2.486487
2869,2.613045
2870,2.266069
2871,2.350586
2872,1.370283
2873,1.413028
2874,1.721336
2875,1.882514
2876,1.701624
2877,2.011327
2878,1.975630
2879,1.435636
2880,1.475013
2881,1.399477
2882,1.430138
2883,1.577131
2884,1.703616
2885,1.888194
2886,1.949348
2887,2.078969
2888,1.750650
2889,1.554305
2890,1.345230
2891,0.907719
2892,0.829286
2893,0.644218
2894,0.697553
2895,0.596826
2896,0.930725
2897,1.079777
2898,1.902207
2899,1.482039
2900,1.063284
2901,0.858574
2902,0.995502
2903,1.363388
2904,1.326679
2905,1.789861
2906,2.071993
2907,2.150799
2908,2.150037
2909,2.146616
2910,2.224683
2911,2.119949
2912,2.223208
2913,2.312744
2914,2.149404
2915,1.845706
2916,2.038821
2917,2.033605
2918,1.307987
2919,2.043062
2920,2.138601
2921,2.086166
2922,2.005198
2923,2.245577
2924,2.147172
2925,1.954376
2926,2.165850
2927,2.013204
2928,2.276920
2929,2.201255
2930,2.090936
2931,1.851696
2932,1.984624
2933,1.768526
2934,1.795031
2935,1.933129
2936,1.990098
2937,1.904576
2938,1.578571
2939,1.628470
2940,1.508725
2941,1.301554
2942,1.049178
2943,1.017340
2944,0.320308
2945,1.518326
2946,2.659281
2947,2.985998
2948,2.731371
2949,2.605838
2950,2.162643
2951,1.838055
2952,1.922502
2953,1.696566
2954,1.764912
2955,1.917812
2956,2.123215
2957,1.994339
2958,1.873681
2959,2.091552
2960,2.145411
2961,1.901080
2962,2.121511
2963,1.873681
2964,1.441645
2965,1.129402
2966,0.410127
2967,-0.101347
2968,0.209023
2969,0.920465
2970,1.383807
2971,2.024622
2972,1.798098
2973,1.561363
2974,1.484006
2975,1.002754
2976,0.463648
2977,0.390002
2978,0.000000
2979,0.625485
2980,0.917160
2981,0.945311
2982,0.992894
2983,0.853315
2984,0.465688
2985,0.500074
2986,0.682999
2987,-0.135887
2988,-0.035982
2989,1.240499
2990,1.701536
2991,2.165326
2992,2.005228
2993,2.130736
2994,2.219128
2995,2.059649
2996,2.054158
2997,2.113974
2998,1.993857
2999,1.891381
3000,1.863086
3001,1.746080
3002,1.925968
3003,2.023379
3004,1.950750
3005,1.814057
3006,1.481538
3007,1.352761
3008,1.351277
3009,1.286828
3010,1.224340
3011,1.632123
3012,1.598826
3013,1.535413
3014,1.608279
3015,1.646180
3016,1.349147
3017,1.430421
3018,1.507996
3019,1.395068
3020,1.336230
3021,1.073647
3022,1.079693
3023,0.949270
3024,0.915132
3025,1.094089
3026,1.211657
3027,1.080209
3028,1.204023
3029,1.175021
3030,1.090391
3031,1.225428
3032,1.293181
3033,1.201322
3034,1.361965
3035,1.471128
3036,1.412618
3037,1.444716
3038,1.464531
3039,1.546723
3040,1.336346
3041,1.283655
3042,1.239955
3043,1.449950
3044,1.385978
3045,1.757486
3046,1.764264
3047,2.176966
3048,1.303346
3049,1.152320
3050,0.981430
3051,1.070830
3052,0.931842
3053,1.165661
3054,1.216106
3055,1.268274
3056,1.292781
3057,1.321814
3058,1.287192
3059,1.299644
3060,1.212334
3061,1.709742
3062,1.690712
3063,1.675213
3064,1.635921
3065,1.845061
3066,1.710281
3067,1.643109
3068,1.596247
3069,1.710505
3070,1.503960
3071,1.513125
3072,1.558049
3073,1.571892
3074,1.486705
3075,1.644538
3076,1.599565
3077,1.506289
3078,1.325748
3079,1.299790
3080,1.124212
3081,1.004553
3082,0.970578
3083,1.136360
3084,1.387686
3085,1.526350
3086,1.679750
3087,2.022249
3088,1.990274
3089,1.846402
3090,1.785874
3091,1.910540
3092,1.847219
3093,1.817835
3094,1.853529
3095,2.055200
3096,1.654935
3097,1.757909
3098,1.764274
3099,1.662419
3100,1.729228
3101,1.757413
3102,1.788467
3103,1.607933
3104,1.622033
3105,1.493018
3106,1.654569
3107,1.467794
3108,1.493031
3109,1.497159
3110,1.512646
3111,1.406597
3112,1.428899
3113,1.442198
3114,1.463106
3115,1.515227
3116,1.613903
3117,1.650264
3118,1.788831
3119,1.926499
3120,1.915879
3121,1.720295
3122,1.756871
3123,1.325818
3124,1.276562
3125,1.101531
3126,1.031932
3127,1.157324
3128,1.125364
3129,0.957287
3130,1.383305
3131,1.898708
3132,1.802905
3133,1.698805
3134,1.688763
3135,1.788713
3136,1.541951
3137,1.421286
3138,1.460896
3139,1.274276
3140,1.191034
3141,1.175446
3142,1.416948
3143,1.678224
3144,1.983932
3145,1.769083
3146,1.886767
3147,1.928697
3148,1.793783
3149,1.693703
3150,1.743935
3151,1.714624
3152,1.610193
3153,1.677532
3154,1.561317
3155,1.591483
3156,1.656076
3157,1.561909
3158,1.601235
3159,1.674652
3160,1.605537
3161,1.557976
3162,1.582029
3163,1.562463
3164,1.536028
3165,1.808717
3166,1.949090
3167,1.818478
3168,1.674263
3169,1.717797
3170,1.604327
3171,1.484802
3172,1.500631
3173,1.592421
3174,1.400436
3175,1.450289
3176,1.478725
3177,1.492698
3178,1.351180
3179,1.678805
3180,1.589764
3181,1.535097
3182,1.466232
3183,1.390261
3184,0.930708
3185,1.121536
3186,1.214746
3187,1.439709
3188,1.515882
3189,1.547900
3190,1.615408
3191,1.717902
3192,1.862253
3193,1.790858
3194,2.020468
3195,1.923450
3196,2.039157
3197,1.842142
3198,2.127473
3199,1.902773
3200,2.024325
3201,1.676815
3202,1.084709
3203,1.074880
3204,1.237873
3205,1.205804
3206,1.200340
3207,1.656142
3208,1.514855
3209,1.388426
3210,1.435662
3211,1.577206
3212,1.457004
3213,1.573880
3214,1.510939
3215,1.561622
3216,1.616124
3217,1.706324
3218,1.599494
3219,1.785266
3220,1.613546
3221,1.339391
3222,1.398150
3223,1.463514
3224,1.298138
3225,1.410421
3226,1.562828
3227,1.316172
3228,1.444183
3229,1.462785
3230,1.642641
3231,1.449687
3232,1.375167
3233,1.137424
3234,1.034384
3235,0.947719
3236,1.224563
3237,1.534104
3238,1.625601
3239,1.641742
3240,1.447430
3241,1.318337
3242,1.137339
3243,1.375989
3244,1.528269
3245,1.645907
3246,1.787211
3247,1.757962
3248,1.242745
3249,0.915101
3250,0.621161
3251,0.090449
3252,1.089329
3253,1.381183
3254,1.653879
3255,1.493917
3256,1.480136
3257,1.480829
3258,1.579417
3259,1.402059
3260,1.597817
3261,1.761252
3262,1.816377
3263,1.673626
3264,1.454427
3265,1.187776
3266,1.151319
3267,1.296513
3268,1.363034
3269,1.389810
3270,2.231839
3271,1.909220
3272,1.524972
3273,1.721701
3274,1.579944
3275,1.451163
3276,1.387316
3277,1.628170
3278,1.480807
3279,1.599670
3280,1.659568
3281,1.821506
3282,1.543073
3283,1.561537
3284,1.535861
3285,1.411445
3286,1.280889
3287,1.459355
3288,1.530252
3289,1.441932
3290,1.331030
3291,1.299665
3292,1.459390
3293,1.579359
3294,1.596043
3295,1.670331
3296,1.621292
3297,1.680185
3298,1.557707
3299,1.483428
3300,1.307084
3301,1.269709
3302,0.921801
3303,1.078987
3304,1.643134
3305,1.634971
3306,1.837709
3307,1.665748
3308,1.484802
3309,1.389241
3310,1.471128
3311,1.389462
3312,1.611988
3313,1.819645
3314,1.807645
3315,1.662045
3316,1.710409
3317,1.753356
3318,1.507646
3319,1.441100
3320,1.489344
3321,1.491319
3322,1.415090
3323,1.599645
3324,1.535431
3325,1.347057
3326,1.211041
3327,1.303697
3328,1.290617
3329,1.426525
3330,1.402340
3331,1.422584
3332,1.558021
3333,1.400061
3334,1.371445
3335,1.491157
3336,1.630923
3337,1.462332
3338,1.472108
3339,1.438825
3340,1.606495
3341,1.286303
3342,1.414194
3343,1.494992
3344,1.496151
3345,1.786546
3346,1.892547
3347,1.718646
3348,1.305918
3349,0.822418
3350,0.521085
3351,0.483779
3352,0.709784
3353,1.252836
3354,1.448552
3355,1.440230
3356,1.547659
3357,1.586640
3358,1.983207
3359,1.830410
3360,1.871402
3361,1.892547
3362,1.637676
3363,1.045213
3364,0.940665
3365,0.928272
3366,0.818587
3367,1.083393
3368,0.684712
3369,0.972434
3370,0.805003
3371,1.209586
3372,1.094285
3373,1.334340
3374,1.268013
3375,1.726231
3376,1.425628
3377,1.769878
3378,1.819759
3379,1.953973
3380,1.838260
3381,1.958094
3382,1.738258
3383,1.605772
3384,1.674896
3385,1.672418
3386,1.468366
3387,1.465919
3388,1.527810
3389,0.437111
3390,1.208138
3391,1.347451
3392,1.526869
3393,1.727907
3394,1.582560
3395,1.470810
3396,1.510264
3397,1.529607
3398,1.244558
3399,1.271430
3400,1.087827
3401,0.993863
3402,1.092074
3403,1.339079
3404,1.249046
3405,1.316100
3406,1.412268
3407,1.254986
3408,1.356183
3409,1.615879
3410,1.557563
3411,1.349385
3412,1.074704
3413,0.657625
3414,0.898825
3415,1.494287
3416,1.599585
3417,1.948561
3418,1.941413
3419,1.864698
3420,1.879828
3421,1.721845
3422,1.470486
3423,1.370264
3424,0.896055
3425,0.845029
3426,0.817963
3427,0.932966
3428,0.950547
3429,1.251752
3430,1.085975
3431,1.234729
3432,1.384309
3433,1.409253
3434,1.202537
3435,1.506890
3436,1.800710
3437,1.773892
3438,1.875307
3439,1.865763
3440,1.678682
3441,1.364113
3442,1.302774
3443,1.298858
3444,1.094527
3445,1.070801
3446,1.371172
3447,1.335248
3448,1.377826
3449,1.493432
3450,1.272851
3451,1.181596
3452,1.462135
3453,1.216762
3454,1.296102
3455,1.527168
3456,1.611097
3457,1.424058
3458,1.629064
3459,1.868029
3460,1.739501
3461,1.717709
3462,1.961523
3463,2.298932
3464,1.811156
3465,1.631115
3466,2.114629
3467,1.975688
3468,1.752965
3469,2.398026
3470,2.327380
3471,2.124871
3472,2.164656
3473,1.835148
3474,1.651003
3475,1.596692
3476,1.509562
3477,1.518421
3478,1.493317
3479,1.556787
3480,1.506883
3481,1.579907
3482,1.477209
3483,1.739958
3484,2.020404
3485,1.980554
3486,1.920311
3487,1.937653
3488,1.924791
3489,1.304669
3490,1.234605
3491,1.096121
3492,1.103486
3493,1.053143
3494,1.231115
3495,1.683139
3496,1.590596
3497,1.492012
3498,1.588976
3499,1.620624
3500,1.573445
3501,1.499233
3502,1.780625
3503,1.686410
3504,1.675368
3505,1.737474
3506,1.827315
3507,1.675157
3508,1.822752
3509,1.651083
3510,1.476248
3511,1.222962
3512,1.127325
3513,1.058880
3514,1.331599
3515,1.323160
3516,1.543436
3517,1.552365
3518,1.505694
3519,1.453231
3520,1.522813
3521,1.190648
3522,1.081944
3523,1.357057
3524,1.444708
3525,1.460461
3526,1.621847
3527,1.656677
3528,1.417464
3529,1.254716
3530,1.331540
3531,1.457054
3532,1.501509
3533,1.566911
3534,1.658665
3535,1.567660
3536,1.394818
3537,1.433156
3538,1.590057
3539,1.880125
3540,2.189245
3541,2.202499
3542,2.415211
3543,2.003737
3544,1.843277
3545,1.716941
3546,1.845437
3547,1.465919
3548,1.643584
3549,1.556908
3550,1.288056
3551,1.149942
3552,1.386853
3553,1.257520
3554,1.302377
3555,1.244002
3556,1.295271
3557,
