Time, x COM, y COM, COM
102,509.540000,510.780000,721.475724
103,509.656566,510.717172,721.513579
104,509.580000,510.620000,721.390713
105,509.480000,510.590000,721.298841
106,509.550000,510.520000,721.298740
107,509.676768,510.505051,721.377719
108,509.700000,510.570000,721.440098
109,509.590000,510.800000,721.525196
110,509.554455,510.980198,721.627678
111,509.520000,511.040000,721.645697
112,509.340000,511.100000,721.561117
113,509.510000,511.170000,721.730704
114,509.680000,511.180000,721.857808
115,509.690000,511.070000,721.786978
116,509.851485,510.910891,721.788387
117,509.717172,510.989899,721.749452
118,509.881188,511.138614,721.970573
119,509.744898,511.357143,722.029077
120,509.860000,511.530000,722.232761
121,509.800000,511.670000,722.289574
122,509.750000,511.390000,722.055950
123,509.880000,511.480000,722.211468
124,509.840000,511.330000,722.077000
125,509.750000,511.240000,721.949721
126,509.868687,511.040404,721.892217
127,509.980000,510.840000,721.829001
128,510.040000,510.920000,721.928007
129,510.101010,510.909091,721.963392
130,510.220000,510.650000,721.864164
131,510.212121,510.434343,721.706053
132,510.210000,510.610000,721.828800
133,510.160000,510.550000,721.751015
134,510.242424,510.595960,721.841787
135,510.400000,510.700000,722.026765
136,510.484848,510.898990,722.227498
137,510.600000,511.050000,722.415713
138,510.653465,511.386139,722.691320
139,510.797980,511.353535,722.770375
140,510.680000,511.390000,722.712802
141,510.535354,511.444444,722.649131
142,510.696970,511.717172,722.956332
143,510.690000,511.910000,723.087909
144,510.613861,511.920792,723.041778
145,510.594059,512.099010,723.153987
146,510.650000,512.050000,723.158783
147,510.660000,512.330000,723.364130
148,510.680000,512.480000,723.484494
149,510.603960,512.495050,723.441484
150,510.440000,512.530000,723.350534
151,510.494949,512.343434,723.257138
152,510.410000,512.160000,723.067240
153,510.363636,511.979798,722.906878
154,510.393939,512.050505,722.978349
155,510.180000,512.080000,722.848227
156,510.170000,511.980000,722.770330
157,510.000000,511.980000,722.650344
158,509.782178,511.792079,722.363483
159,509.801980,511.603960,722.244191
160,509.700000,511.480000,722.084400
161,509.840000,511.370000,722.105326
162,509.782178,511.495050,722.153069
163,509.818182,511.444444,722.142644
164,509.949495,511.575758,722.328349
165,509.960000,511.670000,722.402513
166,510.178218,511.683168,722.565899
167,510.460000,511.520000,722.649377
168,510.595960,511.727273,722.892133
169,510.742574,511.435644,722.789316
170,510.742574,511.435644,722.789316
171,510.787879,511.383838,722.784676
172,510.930000,511.390000,722.889478
173,510.801980,511.287129,722.726221
174,510.950495,511.237624,722.796179
175,511.142857,510.969388,722.742510
176,511.118812,511.029703,722.768149
177,510.989899,510.858586,722.555999
178,511.080808,510.787879,722.570308
179,511.303030,510.666667,722.641843
180,511.188119,510.693069,722.579202
181,511.140000,510.740000,722.578333
182,511.060606,510.929293,722.655994
183,511.250000,510.680000,722.613745
184,511.323232,510.656566,722.648999
185,511.255102,510.459184,722.461319
186,511.111111,510.525253,722.406119
187,511.202020,510.565657,722.498993
188,511.191919,510.515152,722.456157
189,511.230000,510.400000,722.401739
190,511.188119,510.376238,722.355312
191,511.130000,510.550000,722.436973
192,511.350000,510.400000,722.486666
193,511.401961,510.529412,722.614867
194,511.500000,510.510000,722.670540
195,511.396040,510.584158,722.649356
196,511.414141,510.515152,722.613413
197,511.434343,510.676768,722.741896
198,511.600000,510.630000,722.826090
199,511.383838,510.747475,722.756123
200,511.520000,510.710000,722.825992
201,511.484848,510.525253,722.670591
202,511.504950,510.574257,722.719438
203,511.560000,510.530000,722.727137
204,511.530000,510.700000,722.826003
205,511.168317,510.772277,722.621178
206,510.939394,510.797980,722.477432
207,511.039604,510.663366,722.453148
208,511.330000,510.720000,722.698614
209,511.191919,510.707071,722.591787
210,511.040404,510.727273,722.498887
211,511.108911,510.673267,722.509173
212,511.151515,510.575758,722.470398
213,511.376238,510.722772,722.733289
214,511.440000,510.900000,722.903648
215,511.346535,510.920792,722.852222
216,511.340000,510.970000,722.882381
217,511.110000,511.040000,722.769198
218,511.178218,511.089109,722.852162
219,511.360000,511.300000,723.129822
220,511.410000,511.410000,723.242958
221,511.188119,511.277228,722.992183
222,511.110000,511.280000,722.938912
223,511.111111,511.232323,722.905980
224,511.265306,511.224490,723.009469
225,511.380000,511.150000,723.037915
226,511.320000,511.090000,722.953062
227,511.360000,511.120000,723.002562
228,511.377551,510.928571,722.879661
229,511.515152,511.010101,723.034628
230,511.290000,510.910000,722.804602
231,511.202020,510.949495,722.770290
232,511.222222,510.888889,722.741736
233,511.460000,510.950000,722.953134
234,511.555556,510.919192,722.998968
235,511.640000,510.680000,722.889723
236,511.653465,510.633663,722.866521
237,511.732673,510.702970,722.971544
238,511.816327,510.642857,722.988298
239,511.858586,510.808081,723.134916
240,512.030000,511.000000,723.391817
241,512.141414,511.070707,723.520626
242,512.030000,510.860000,723.292929
243,512.020000,510.820000,723.257598
244,512.079208,510.811881,723.293781
245,511.980000,510.770000,723.193967
246,511.969697,510.696970,723.135095
247,511.890000,510.540000,722.967817
248,511.929293,510.515152,722.978092
249,511.930000,510.600000,723.038509
250,511.757576,510.727273,723.006337
251,511.643564,510.950495,723.083360
252,511.722772,511.089109,723.237356
253,511.626263,511.020202,723.120377
254,511.603960,511.148515,723.195282
255,511.414141,511.181818,723.084556
256,511.126214,511.087379,722.814163
257,511.272727,511.020202,722.870285
258,511.265306,510.959184,722.821901
259,511.370000,511.000000,722.924807
260,511.306931,511.039604,722.908192
261,511.574257,511.168317,723.188267
262,511.702970,511.019802,723.174369
263,511.727273,511.141414,723.277503
264,511.762376,510.970297,723.181425
265,511.712871,510.970297,723.146394
266,511.505051,511.060606,723.063178
267,511.696970,510.898990,723.084758
268,511.656566,510.838384,723.013344
269,511.590000,510.740000,722.896725
270,511.584158,510.574257,722.775500
271,511.500000,510.470000,722.642284
272,511.640000,510.170000,722.529528
273,511.673267,510.237624,722.600834
274,511.717172,510.080808,722.521207
275,511.828283,510.171717,722.664080
276,511.797980,510.080808,722.578441
277,511.770000,510.000000,722.501580
278,511.841584,510.099010,722.622175
279,512.101010,510.101010,722.807364
280,512.191919,510.050505,722.836136
281,512.330000,510.010000,722.905408
282,512.474747,509.959596,722.972445
283,512.310000,510.120000,722.968845
284,512.373737,510.212121,723.079010
285,512.386139,510.257426,723.119766
286,512.353535,510.131313,723.007678
287,512.470000,510.200000,723.138673
288,512.415842,510.207921,723.105882
289,512.420000,510.530000,723.336116
290,512.525253,510.434343,723.343178
291,512.540000,510.580000,723.456417
292,512.770000,510.640000,723.661718
293,512.900000,510.700000,723.796173
294,512.880000,510.820000,723.866678
295,512.890000,510.860000,723.901990
296,512.720000,510.870000,723.788612
297,512.989899,510.494949,723.715227
298,512.909091,510.515152,723.672202
299,512.898990,510.656566,723.764811
300,512.772277,510.623762,723.651874
301,512.613861,510.712871,723.602521
302,512.396040,510.801980,723.511136
303,512.550000,510.850000,723.654078
304,512.480000,511.050000,723.745710
305,512.100000,511.210000,723.589714
306,512.050000,511.190000,723.540198
307,512.060000,511.210000,723.561406
308,511.959596,511.373737,723.606058
309,511.757576,511.232323,723.363190
310,511.640000,511.320000,723.341988
311,511.540000,511.400000,723.327818
312,511.610000,511.340000,723.334907
313,511.650000,511.540000,723.504592
314,511.760000,511.580000,723.610665
315,511.950000,511.570000,723.737983
316,511.940594,511.623762,723.769332
317,511.818182,511.727273,723.755935
318,511.910000,511.650000,723.766240
319,511.860000,511.720000,723.780366
320,511.760000,511.780000,723.752075
321,511.727273,511.787879,723.734506
322,511.500000,511.740000,723.539963
323,511.415842,511.940594,723.622370
324,511.330000,512.200000,723.745265
325,511.280000,512.050000,723.603787
326,511.181818,512.151515,723.606264
327,511.310000,512.170000,723.709904
328,511.060000,512.020000,723.427124
329,511.217822,512.118812,723.608554
330,511.435644,512.227723,723.839525
331,511.550000,512.170000,723.879487
332,511.390000,512.270000,723.837195
333,511.320000,512.430000,723.900993
334,511.360000,512.510000,723.985877
335,511.504950,512.386139,724.000600
336,511.510204,512.408163,724.019899
337,511.504950,512.445545,724.042644
338,511.490000,512.300000,723.929078
339,511.386139,512.277228,723.839582
340,511.544554,512.188119,723.888458
341,511.620000,512.060000,723.851137
342,511.450000,512.210000,723.837127
343,511.356436,512.366337,723.881667
344,511.237624,512.376238,723.804750
345,511.090000,512.490000,723.781036
346,510.970000,512.390000,723.625492
347,510.990099,512.277228,723.559838
348,510.940594,512.237624,723.496837
349,510.878788,512.323232,723.513808
350,510.868687,512.252525,723.456609
351,511.030000,512.300000,723.604140
352,511.272727,512.111111,723.641895
353,511.210000,512.300000,723.731272
354,511.280000,512.190000,723.702863
355,511.470000,512.200000,723.844183
356,511.410000,512.230000,723.823018
357,511.310000,512.300000,723.801911
358,511.160000,512.250000,723.660561
359,511.460000,512.210000,723.844193
360,511.320000,512.360000,723.851443
361,511.230000,512.520000,723.901142
362,511.222222,512.696970,724.020955
363,511.240000,512.770000,724.085223
364,511.050505,512.767677,723.949797
365,511.060000,512.750000,723.943980
366,510.979798,512.828283,723.942817
367,511.090909,512.939394,724.099951
368,511.111111,512.848485,724.049816
369,511.009901,512.782178,723.931406
370,511.380000,512.650000,724.099114
371,511.260000,512.560000,723.950648
372,511.405941,512.485149,724.000734
373,511.270000,512.670000,724.035594
374,511.200000,512.890000,724.141970
375,511.450000,512.790000,724.247669
376,511.554455,512.811881,724.336929
377,511.910891,512.821782,724.595708
378,512.059406,512.643564,724.574537
379,512.010000,512.730000,724.600782
380,512.000000,512.767677,724.620377
381,511.950000,512.710000,724.544234
382,511.898990,512.838384,724.599050
383,512.050505,512.969697,724.799027
384,512.108911,513.069307,724.910788
385,512.100000,512.970000,724.834209
386,512.220000,512.980000,724.926071
387,512.202020,513.020202,724.941816
388,511.989899,513.040404,724.806259
389,511.960000,513.210000,724.905198
390,512.150000,513.060000,724.933229
391,512.400000,513.180000,725.194782
392,512.250000,513.160000,725.074650
393,512.101010,513.050505,724.891899
394,512.050000,512.950000,724.784730
395,512.070707,513.070707,724.884790
396,512.000000,513.099010,724.854878
397,511.960000,513.060000,724.799010
398,512.010000,513.060000,724.834328
399,512.029703,513.188119,724.938937
400,512.061224,513.142857,724.929162
401,512.140000,513.130000,724.975708
402,512.188119,513.247525,725.092884
403,512.101010,513.242424,725.027745
404,511.940000,513.390000,725.018521
405,511.887755,513.408163,724.994494
406,511.830000,513.520000,725.032923
407,511.787879,513.525253,725.006909
408,511.780000,513.640000,725.082628
409,511.620000,513.420000,724.813853
410,511.525253,513.676768,724.928897
411,511.570000,513.750000,725.012364
412,511.702970,513.653465,725.037801
413,511.780000,513.730000,725.146386
414,511.560000,513.790000,725.033653
415,511.560000,513.670000,724.948621
416,511.868687,513.535354,725.071108
417,511.760000,513.610000,725.047260
418,511.850000,513.610000,725.110788
419,511.760000,513.610000,725.047260
420,511.980198,513.653465,725.233484
421,511.868687,513.606061,725.121189
422,511.700000,513.520000,724.941157
423,511.720000,513.460000,724.912774
424,511.830000,513.450000,724.983346
425,511.960000,513.530000,725.131783
426,511.950000,513.430000,725.053907
427,511.818182,513.393939,724.935299
428,511.767677,513.474747,724.956875
429,511.732673,513.435644,724.904469
430,511.646465,513.424242,724.835538
431,511.707071,513.333333,724.813933
432,511.808081,513.181818,724.777959
433,511.760000,513.130000,724.707316
434,511.575758,513.090909,724.549541
435,511.444444,512.969697,724.370989
436,511.524752,512.920792,724.393064
437,511.485149,512.643564,724.168821
438,511.300000,512.580000,723.993057
439,511.450000,512.370000,723.950357
440,511.454545,512.252525,723.870432
441,511.440000,512.130000,723.773452
442,511.430000,512.210000,723.822996
443,511.600000,512.320000,724.020954
444,511.632653,512.367347,724.077530
445,511.535354,512.333333,723.984711
446,511.646465,512.484848,724.170439
447,511.777778,512.414141,724.213191
448,511.653465,512.306931,724.049487
449,511.752475,512.287129,724.105447
450,511.880000,512.170000,724.112728
451,511.920792,512.297030,724.231416
452,511.811881,512.247525,724.119416
453,511.616162,512.212121,723.956044
454,511.570000,512.210000,723.921922
455,511.730000,512.020000,723.900596
456,511.544554,512.099010,723.825412
457,511.620000,511.990000,723.801620
458,511.480000,512.010000,723.716817
459,511.570000,512.030000,723.794574
460,511.465347,512.079208,723.755425
461,511.534653,512.039604,723.776387
462,511.310000,512.240000,723.759445
463,511.207921,512.356436,723.769753
464,511.130000,512.240000,723.632292
465,511.090000,512.220000,723.589881
466,510.929293,512.343434,723.563775
467,511.040000,512.180000,723.526250
468,510.920000,512.120000,723.399019
469,510.787879,512.010101,723.227904
470,510.920000,512.100000,723.384860
471,510.870000,512.180000,723.406186
472,510.910000,512.130000,723.399036
473,511.029703,512.277228,723.587808
474,511.050505,512.141414,723.506356
475,510.979798,512.232323,723.520772
476,510.990196,512.372549,723.627397
477,511.237624,512.465347,723.867833
478,511.220000,512.290000,723.731257
479,511.160000,512.430000,723.787987
480,511.300000,512.730000,724.099263
481,511.140000,512.750000,724.000457
482,511.190000,512.750000,724.035758
483,511.277228,512.881188,724.190249
484,511.504950,512.742574,724.252899
485,511.410000,512.920000,724.311476
486,511.626263,512.767677,724.356351
487,511.580000,513.030000,724.509405
488,511.850000,512.910000,724.615133
489,511.898990,512.787879,724.563306
490,511.830000,512.760000,724.494835
491,511.782178,512.801980,724.490765
492,511.780000,512.830000,724.509060
493,511.970000,512.750000,724.586671
494,511.930000,512.790000,724.586716
495,511.830000,512.810000,724.530224
496,511.880000,512.770000,724.537237
497,511.969697,512.737374,724.577522
498,512.060000,512.760000,724.657341
499,512.190000,512.830000,724.798734
500,512.050505,513.040404,724.849071
501,512.191919,513.242424,725.091958
502,512.170000,513.200000,725.046446
503,512.020202,513.252525,724.977822
504,512.171717,513.232323,725.070538
505,512.366337,513.396040,725.323898
506,512.454545,513.555556,725.499118
507,512.393939,513.595960,725.484913
508,512.380000,513.600000,725.477928
509,512.831683,513.554455,725.764779
510,512.920000,513.620000,725.873564
511,512.857143,513.714286,725.895872
512,512.792079,513.663366,725.813868
513,513.090909,513.828283,726.141712
514,513.210000,514.060000,726.389832
515,513.280000,514.270000,726.587910
516,513.320000,514.370000,726.686947
517,513.300000,514.320000,726.637428
518,513.330000,514.760000,726.970114
519,513.300000,514.800000,726.977255
520,513.200000,514.570000,726.743782
521,513.170000,514.600000,726.743840
522,513.280000,514.570000,726.800277
523,513.360000,514.450000,726.771829
524,513.323232,514.353535,726.677576
525,513.280000,514.280000,726.594988
526,513.191919,514.212121,726.484722
527,512.890000,514.280000,726.319537
528,512.940594,514.217822,726.311243
529,512.989899,514.111111,726.270522
530,513.138614,514.138614,726.395038
531,513.019608,514.107843,726.289193
532,512.990000,514.150000,726.298122
533,513.240000,514.040000,726.396874
534,513.267327,514.079208,726.443928
535,513.372549,514.009804,726.469168
536,513.360000,513.710000,726.248204
537,513.474747,513.696970,726.320104
538,513.490000,513.870000,726.453272
539,513.350000,513.790000,726.297726
540,513.575758,513.878788,726.520108
541,513.510000,513.910000,726.495704
542,513.622449,513.948980,726.602762
543,513.505051,514.000000,726.555873
544,513.400000,514.140000,726.580690
545,513.425743,514.089109,726.562871
546,513.390000,514.120000,726.559472
547,513.545455,514.171717,726.705916
548,513.585859,514.292929,726.820233
549,513.720000,514.200000,726.849282
550,513.792079,514.415842,727.052927
551,513.880000,514.550000,727.209981
552,514.170000,514.810000,727.598876
553,514.210000,514.870000,727.669596
554,514.121212,514.535354,727.370092
555,514.323232,514.545455,727.520042
556,514.180000,514.540000,727.414932
557,514.227723,514.574257,727.472898
558,514.360000,514.430000,727.464387
559,514.474747,514.626263,727.684311
560,514.212121,514.545455,727.441496
561,514.353535,514.535354,727.534322
562,514.300000,514.600000,727.542198
563,514.460000,514.430000,727.535096
564,514.494949,514.383838,727.527172
565,514.650000,514.260000,727.549290
566,514.550000,514.240000,727.464418
567,514.620000,514.260000,727.528070
568,514.696970,514.404040,727.684332
569,514.821782,514.425743,727.787958
570,514.838384,514.525253,727.870041
571,514.780000,514.600000,727.881590
572,514.600000,514.510000,727.690662
573,514.410000,514.590000,727.612889
574,514.656566,514.626263,727.812868
575,514.797980,514.666667,727.941438
576,514.710000,514.640000,727.860367
577,514.670000,514.530000,727.754306
578,514.653465,514.544554,727.752903
579,514.762887,514.494845,727.795147
580,514.714286,514.367347,727.670642
581,514.510000,514.450000,727.584595
582,514.404040,514.373737,727.455743
583,514.554455,514.495050,727.647884
584,514.550000,514.530000,727.669447
585,514.444444,514.404040,727.505741
586,514.610000,514.380000,727.605825
587,514.640000,514.550000,727.747231
588,514.673267,514.544554,727.766907
589,514.663366,514.663366,727.843913
590,514.646465,514.606061,727.791441
591,514.470000,514.740000,727.761395
592,514.500000,514.660000,727.726024
593,514.606061,514.848485,727.934310
594,514.460000,514.700000,727.726035
595,514.370000,514.660000,727.634120
596,514.141414,514.666667,727.477265
597,514.030000,514.910000,727.570718
598,514.090909,515.191919,727.813284
599,514.100000,515.180000,727.811268
600,514.130000,515.160000,727.818303
601,514.130000,515.140000,727.804147
602,514.029703,515.069307,727.683260
603,513.960396,515.108911,727.662338
604,514.091837,515.295918,727.887560
605,514.310000,515.130000,727.924236
606,514.128713,515.108911,727.781233
607,514.131313,515.111111,727.784627
608,514.191919,515.161616,727.863188
609,514.383838,515.252525,728.063114
610,514.150000,515.350000,727.966926
611,514.140000,515.510000,728.073142
612,514.158416,515.415842,728.019482
613,514.230000,515.510000,728.136699
614,514.267327,515.732673,728.320722
615,514.464646,515.777778,728.491996
616,514.360000,515.680000,728.348867
617,514.450000,515.790000,728.490306
618,514.252525,515.818182,728.370823
619,514.373737,515.828283,728.463561
620,514.171717,515.686869,728.220778
621,514.108911,515.811881,728.264972
622,514.148515,515.960396,728.398123
623,514.089109,516.079208,728.440362
624,514.181818,516.222222,728.607113
625,514.326733,516.455446,728.874622
626,514.405941,516.445545,728.923502
627,514.454545,516.636364,729.093006
628,514.475248,516.732673,729.175861
629,514.260000,516.650000,728.965411
630,514.353535,516.797980,729.136278
631,514.260000,516.800000,729.071730
632,514.171717,516.747475,728.972227
633,514.430000,516.800000,729.191652
634,514.400000,516.750000,729.135051
635,514.415842,516.831683,729.204119
636,514.404040,516.808081,729.179065
637,514.410000,516.650000,729.071238
638,514.540000,516.670000,729.177139
639,514.480000,516.790000,729.219840
640,514.282828,516.737374,729.043442
641,514.080000,516.440000,728.689591
642,514.220000,516.410000,728.767107
643,513.838384,516.393939,728.486503
644,513.811881,516.366337,728.448243
645,513.630000,516.220000,728.216222
646,513.690000,516.380000,728.371966
647,513.570000,516.360000,728.273159
648,513.656566,516.383838,728.351108
649,513.606061,516.292929,728.251038
650,513.754902,516.323529,728.377709
651,513.700000,516.380000,728.379018
652,513.720000,516.490000,728.471110
653,513.730000,516.590000,728.549066
654,513.740000,516.710000,728.641209
655,513.740000,516.620000,728.577389
656,513.828283,516.424242,728.500860
657,513.801980,516.405941,728.469334
658,513.790000,516.440000,728.485029
659,513.800000,516.590000,728.598427
660,513.636364,516.414141,728.358346
661,513.727273,516.484848,728.472587
662,513.810000,516.540000,728.570029
663,513.747475,516.393939,728.422383
664,513.777778,516.313131,728.386473
665,513.790000,516.380000,728.442495
666,513.650000,516.490000,728.421748
667,513.910000,516.410000,728.548403
668,514.050505,516.363636,728.614663
669,514.030000,516.100000,728.413379
670,513.861386,516.178218,728.349831
671,513.780000,516.230000,728.329116
672,513.620000,516.260000,728.237524
673,513.780000,516.430000,728.470887
674,514.128713,516.633663,728.861218
675,513.888889,516.555556,728.636694
676,513.680000,516.520000,728.464174
677,513.757576,516.545455,728.536926
678,513.770000,516.540000,728.541821
679,513.949495,516.757576,728.822664
680,514.232323,516.949495,729.158188
681,514.160000,516.910000,729.079182
682,514.030303,516.838384,728.936943
683,513.980198,516.950495,728.981110
684,514.060000,517.010000,729.079573
685,513.940000,516.990000,728.980784
686,513.707071,517.030303,728.845175
687,513.990000,517.200000,729.164975
688,514.060606,517.101010,729.144541
689,514.029703,517.118812,729.135379
690,514.255102,517.142857,729.311350
691,514.190000,517.150000,729.270511
692,514.306931,517.108911,729.323827
693,514.230000,517.330000,729.426365
694,514.230000,517.400000,729.476013
695,514.198020,517.524752,729.541961
696,514.190000,517.540000,729.547125
697,514.158416,517.722772,729.654538
698,513.940000,517.880000,729.612238
699,513.830000,518.130000,729.712249
700,513.610000,518.140000,729.564453
701,513.514851,518.069307,729.447263
702,513.550000,518.030000,729.444092
703,513.465347,517.970297,729.342094
704,513.434343,518.050505,729.377235
705,513.545455,518.242424,729.591765
706,513.495050,518.485149,729.728727
707,513.530000,518.630000,729.856245
708,513.242424,518.636364,729.658457
709,513.340000,518.620000,729.715465
710,513.357143,518.500000,729.642245
711,513.350000,518.520000,729.651432
712,513.039604,518.623762,729.506849
713,513.019608,518.401961,729.335116
714,513.030303,518.393939,729.336937
715,513.373737,518.454545,729.621621
716,513.480000,518.380000,729.643430
717,513.515152,518.424242,729.699600
718,513.495050,518.376238,729.651348
719,513.242424,518.373737,729.471807
720,513.050000,518.330000,729.305349
721,513.215686,518.352941,729.438217
722,513.170000,518.470000,729.489266
723,513.118812,518.475248,729.456988
724,513.030000,518.510000,729.419222
725,513.060000,518.600000,729.504300
726,512.960784,518.588235,729.426161
727,513.101010,518.494949,729.458470
728,513.140000,518.520000,729.503701
729,513.080808,518.525253,729.465800
730,512.840000,518.590000,729.342480
731,512.702970,518.683168,729.312392
732,512.683168,518.693069,729.305513
733,512.603960,518.653465,729.221665
734,512.700000,518.570000,729.229823
735,512.595960,518.525253,729.124856
736,512.585859,518.606061,729.175225
737,512.480000,518.830000,729.260118
738,512.390000,518.760000,729.147070
739,512.450000,518.770000,729.196349
740,512.303030,518.888889,729.177670
741,512.217822,518.851485,729.091188
742,512.310000,518.900000,729.190473
743,512.151515,518.858586,729.049660
744,512.088235,518.745098,728.924439
745,511.980198,518.831683,728.910172
746,511.950000,518.880000,728.923355
747,511.640000,519.020000,728.805358
748,511.474747,519.121212,728.761449
749,511.663366,519.108911,728.885081
750,511.616162,519.040404,728.803154
751,511.545455,518.969697,728.703162
752,511.707071,518.808081,728.701551
753,511.820000,518.820000,728.789342
754,511.920792,518.643564,728.734550
755,511.940000,518.710000,728.795326
756,512.010000,518.780000,728.894319
757,512.030000,518.760000,728.894134
758,511.959596,518.848485,728.907661
759,511.939394,518.969697,728.979759
760,512.000000,518.828283,728.921660
761,511.860000,518.850000,728.838790
762,511.870000,518.810000,728.817339
763,512.140000,518.860000,729.042577
764,512.111111,518.797980,728.978144
765,512.121212,518.797980,728.985240
766,512.120000,518.870000,729.035645
767,512.190000,518.770000,729.013655
768,512.200000,518.920000,729.127428
769,512.090909,518.848485,728.999897
770,512.118812,518.821782,729.000493
771,511.970000,518.810000,728.887575
772,511.990000,518.840000,728.922977
773,511.840000,518.870000,728.838983
774,511.920000,518.850000,728.880929
775,512.120000,518.700000,728.914662
776,512.237624,518.495050,728.851493
777,512.217822,518.584158,728.900972
778,512.108911,518.821782,728.993538
779,512.212121,518.636364,728.934109
780,512.316832,518.633663,729.005770
781,512.282828,518.595960,728.955050
782,512.393939,518.636364,729.061881
783,512.425743,518.584158,729.047098
784,512.440000,518.550000,729.032822
785,512.383838,518.464646,728.932636
786,511.990196,518.676471,728.806725
787,512.010000,518.650000,728.801799
788,512.131313,518.555556,728.819831
789,512.060000,518.520000,728.744423
790,512.190000,518.510000,728.828660
791,512.227723,518.643564,728.950195
792,512.131313,518.444444,728.740780
793,512.090000,518.540000,728.779733
794,512.131313,518.747475,728.956394
795,512.171717,519.090909,729.229209
796,512.151515,519.262626,729.337267
797,512.200000,519.230000,729.348088
798,512.140000,519.240000,729.313072
799,512.079208,519.257426,729.282791
800,511.960000,519.490000,729.364725
801,511.960000,519.610000,729.450200
802,511.959184,519.551020,729.407615
803,511.970297,519.376238,729.290930
804,512.010000,519.530000,729.428311
805,512.000000,519.343434,729.288422
806,511.959596,519.383838,729.288831
807,512.140000,519.310000,729.362911
808,512.232323,519.202020,729.350869
809,512.257426,519.277228,729.422038
810,512.230000,519.400000,729.490187
811,512.240000,519.570000,729.618258
812,512.484848,519.494949,729.736749
813,512.595960,519.454545,729.786025
814,512.594059,519.425743,729.764189
815,512.622449,519.357143,729.735306
816,512.575758,519.373737,729.714318
817,512.560000,519.480000,729.778887
818,512.444444,519.434343,729.665229
819,512.470000,519.350000,729.623138
820,512.505051,519.424242,729.700603
