Time, Angle (rad)
1811,0.666908
1812,1.030377
1813,0.896055
1814,1.198819
1815,1.979704
1816,1.951303
1817,0.969723
1818,0.979183
1819,1.574133
1820,1.032589
1821,1.047518
1822,1.119343
1823,2.202821
1824,0.614202
1825,1.187717
1826,1.276385
1827,1.114191
1828,0.895782
1829,1.252671
1830,1.892365
1831,1.188128
1832,0.540420
1833,0.109215
1834,0.998535
1835,2.138479
1836,2.852089
1837,2.820835
1838,2.792891
1839,2.424789
1840,2.447193
1841,2.219055
1842,1.787454
1843,1.803826
1844,1.597182
1845,1.453236
1846,1.216262
1847,2.232337
1848,2.114692
1849,2.972283
1850,3.013260
1851,1.025997
1852,1.132460
1853,1.099336
1854,0.551999
1855,0.428767
1856,2.466852
1857,2.630362
1858,3.026716
1859,2.867425
1860,2.034444
1861,1.464812
1862,0.892134
1863,1.011708
1864,1.237545
1865,2.268699
1866,1.892547
1867,1.677532
1868,1.703253
1869,1.716834
1870,1.001483
1871,2.315391
1872,2.111216
1873,2.113681
1874,1.665247
1875,0.941023
1876,0.348771
1877,0.339707
1878,1.659399
1879,1.504228
1880,1.646214
1881,1.307264
1882,1.380157
1883,1.013381
1884,1.443824
1885,1.877152
1886,2.067509
1887,2.103440
1888,2.145626
1889,2.344811
1890,2.281917
1891,2.595426
1892,2.859038
1893,-3.043307
1894,2.950278
1895,-2.740434
1896,2.678896
1897,0.091816
1898,0.405889
1899,1.339851
1900,1.480136
1901,1.649198
1902,2.424385
1903,2.776672
1904,1.373401
1905,2.298880
1906,1.412626
1907,1.425653
1908,1.113829
1909,1.603985
1910,1.271020
1911,1.374381
1912,1.069804
1913,0.920655
1914,2.877748
1915,2.819842
1916,-2.782490
1917,-2.180953
1918,2.528065
1919,0.231756
1920,0.110657
1921,0.271413
1922,0.514247
1923,0.486243
1924,0.855988
1925,1.317122
1926,1.473905
1927,1.630676
1928,1.973973
1929,2.045196
1930,1.523956
1931,1.525373
1932,1.607371
1933,0.982794
1934,0.900275
1935,2.018316
1936,2.085248
1937,2.265939
1938,1.992228
1939,2.047243
1940,2.221017
1941,2.077769
1942,1.962970
1943,1.886918
1944,1.651727
1945,1.184038
1946,0.328849
1947,-0.021273
1948,-0.239921
1949,0.752077
1950,0.758378
1951,1.470817
1952,0.700473
1953,0.667306
1954,0.738874
1955,1.421040
1956,0.573254
1957,1.902856
1958,2.264348
1959,1.955392
1960,2.068475
1961,1.768192
1962,1.275355
1963,1.565604
1964,1.817541
1965,1.585721
1966,1.940775
1967,1.937112
1968,0.991409
1969,0.891231
1970,0.674741
1971,-0.039772
1972,1.302430
1973,1.499021
1974,1.729498
1975,1.732758
1976,1.889134
1977,1.562584
1978,1.801887
1979,1.558229
1980,1.314988
1981,1.215321
1982,1.264917
1983,1.517749
1984,1.892208
1985,2.642270
1986,2.476172
1987,2.466852
1988,1.022247
1989,1.266795
1990,1.872415
1991,1.621634
1992,1.762848
1993,1.949146
1994,1.319794
1995,1.015618
1996,0.614825
1997,0.727419
1998,0.837076
1999,1.022279
2000,1.394411
2001,1.637251
2002,1.550181
2003,1.509470
2004,1.499354
2005,1.662735
2006,1.714019
2007,1.639653
2008,1.353564
2009,1.462135
2010,0.765793
2011,1.249046
2012,1.365495
2013,1.628425
2014,1.581165
2015,1.662843
2016,1.701650
2017,1.732230
2018,1.677189
2019,1.511639
2020,1.649341
2021,1.529371
2022,1.386472
2023,1.368486
2024,1.630133
2025,1.090846
2026,1.094871
2027,1.402192
2028,1.266543
2029,1.047234
2030,1.648561
2031,1.693772
2032,1.754419
2033,1.674321
2034,1.761513
2035,1.794487
2036,1.567533
2037,1.556149
2038,1.534776
2039,1.503518
2040,1.322271
2041,1.665073
2042,1.665748
2043,2.443699
2044,2.015268
2045,2.000144
2046,1.797813
2047,1.938187
2048,1.862253
2049,2.117585
2050,1.892547
2051,1.693632
2052,1.368562
2053,1.288978
2054,1.182122
2055,1.117045
2056,1.084743
2057,1.080839
2058,0.931882
2059,0.983954
2060,0.977794
2061,0.861629
2062,1.242308
2063,0.880479
2064,1.004016
2065,1.099019
2066,1.951704
2067,1.720759
2068,2.300074
2069,1.922841
2070,1.733285
2071,1.298269
2072,1.704644
2073,1.466212
2074,1.385187
2075,1.842083
2076,1.941271
2077,1.926313
2078,2.080389
2079,2.383888
2080,1.424420
2081,1.345244
2082,1.514518
2083,1.618110
2084,1.783923
2085,2.072202
2086,2.052957
2087,2.033863
2088,1.914249
2089,1.856848
2090,1.277440
2091,1.102337
2092,1.059152
2093,1.157667
2094,1.212026
2095,1.630988
2096,1.748773
2097,1.795738
2098,1.941052
2099,1.831481
2100,1.482140
2101,1.480589
2102,1.500182
2103,1.401487
2104,1.640436
2105,1.982253
2106,2.007939
2107,-2.577023
2108,-1.958996
2109,-1.849096
2110,2.899641
2111,2.430557
2112,2.197543
2113,1.974430
2114,1.745469
2115,1.830736
2116,1.796255
2117,1.669647
2118,1.687888
2119,1.873681
2120,1.605418
2121,1.261766
2122,1.177980
2123,1.155973
2124,1.070516
2125,1.388791
2126,1.600200
2127,1.445684
2128,1.764683
2129,1.835285
2130,1.405705
2131,1.131054
2132,1.396553
2133,1.879837
2134,1.852197
2135,2.269289
2136,2.252095
2137,1.881795
2138,1.568723
2139,1.581000
2140,1.582989
2141,1.458710
2142,1.551898
2143,1.670051
2144,1.702559
2145,1.553658
2146,1.496840
2147,1.531449
2148,1.561088
2149,1.473281
2150,1.631060
2151,1.790461
2152,1.857216
2153,1.869874
2154,2.079301
2155,2.067384
2156,2.032959
2157,1.892547
2158,2.222974
2159,2.084235
2160,1.866905
2161,1.735945
2162,1.623188
2163,1.683349
2164,1.396124
2165,1.570796
2166,1.387232
2167,2.652395
2168,2.219238
2169,1.815775
2170,1.853351
2171,1.929567
2172,1.491685
2173,1.219591
2174,1.101638
2175,1.363300
2176,1.359703
2177,1.376195
2178,1.441649
2179,1.890823
2180,1.381629
2181,1.254621
2182,1.217887
2183,1.198004
2184,1.117730
2185,1.342174
2186,1.399648
2187,1.439994
2188,1.601664
2189,1.417593
2190,1.012197
2191,0.901157
2192,0.971786
2193,0.918461
2194,1.040492
2195,1.358653
2196,1.942505
2197,2.425973
2198,2.194819
2199,1.999319
2200,2.339277
2201,-2.745048
2202,1.581700
2203,2.523256
2204,2.470011
2205,1.871600
2206,1.586982
2207,1.084827
2208,0.864014
2209,0.946161
2210,1.145104
2211,0.853143
2212,1.031250
2213,1.000226
2214,1.165823
2215,1.298233
2216,1.389318
2217,1.623478
2218,1.693269
2219,1.601275
2220,1.481330
2221,1.417831
2222,1.324847
2223,1.067075
2224,1.007274
2225,1.099536
2226,0.417083
2227,1.282855
2228,2.309202
2229,2.798569
2230,2.625362
2231,1.745469
2232,1.573302
2233,1.113951
2234,1.059469
2235,0.932835
2236,1.318354
2237,0.990778
2238,1.317721
2239,1.765817
2240,1.879447
2241,2.082489
2242,2.336928
2243,2.148456
2244,0.846546
2245,0.992233
2246,0.735368
2247,1.042780
2248,1.180189
2249,1.405648
2250,1.597762
2251,1.831040
2252,1.544501
2253,1.375759
2254,1.425486
2255,1.014197
2256,1.053280
2257,0.981606
2258,0.900117
2259,1.112895
2260,1.669170
2261,0.908618
2262,0.894780
2263,2.039471
2264,1.561134
2265,1.125219
2266,1.632613
2267,1.550264
2268,1.483097
2269,1.464998
2270,1.436478
2271,1.030377
2272,0.694738
2273,0.881318
2274,0.785759
2275,0.995329
2276,1.262232
2277,1.748889
2278,1.852029
2279,1.537481
2280,1.774887
2281,1.726948
2282,1.749427
2283,1.838413
2284,2.242945
2285,1.423718
2286,0.189988
2287,0.935277
2288,1.249046
2289,1.495393
2290,1.716544
2291,1.905294
2292,1.944061
2293,1.798133
2294,1.664638
2295,1.733472
2296,1.719728
2297,1.710516
2298,1.868271
2299,1.853795
2300,1.627340
2301,1.671508
2302,1.545592
2303,1.663126
2304,1.597308
2305,1.516043
2306,1.316190
2307,1.411909
2308,0.988891
2309,1.329679
2310,1.610720
2311,1.722611
2312,1.752264
2313,1.655412
2314,1.548564
2315,1.582613
2316,1.620755
2317,1.450426
2318,1.627972
2319,1.749851
2320,1.882388
2321,2.344583
2322,2.516062
2323,2.604522
2324,1.712693
2325,0.697797
2326,0.656500
2327,0.942752
2328,1.391465
2329,0.933248
2330,1.570796
2331,1.446441
2332,1.169262
2333,0.882621
2334,1.229101
2335,1.044192
2336,0.515549
2337,1.033210
2338,1.786154
2339,2.358141
2340,2.715761
2341,2.307869
2342,1.970312
2343,1.634540
2344,1.339259
2345,1.168544
2346,1.180748
2347,1.197086
2348,1.295606
2349,1.179247
2350,1.128110
2351,0.973620
2352,1.032289
2353,1.060550
2354,1.132007
2355,1.324042
2356,1.432790
2357,1.344577
2358,1.199043
2359,1.279340
2360,0.906406
2361,0.943492
2362,1.148267
2363,1.118018
2364,0.953605
2365,1.959451
2366,1.929567
2367,1.653938
2368,1.815621
2369,2.109644
2370,1.929094
2371,1.781122
2372,1.719417
2373,1.607806
2374,1.463197
2375,1.538993
2376,1.601403
2377,1.706729
2378,1.389690
2379,1.257520
2380,1.535070
2381,1.604495
2382,1.661098
2383,1.931260
2384,1.885167
2385,1.913329
2386,1.778342
2387,1.541486
2388,1.631944
2389,1.958593
2390,1.148481
2391,2.129705
2392,2.009086
2393,2.311374
2394,2.043688
2395,2.236357
2396,1.820571
2397,1.977199
2398,1.526528
2399,1.534953
2400,1.121712
2401,1.410421
2402,1.376751
2403,1.803353
2404,2.093200
2405,2.085391
2406,1.871520
2407,1.779002
2408,1.745947
2409,1.956691
2410,1.844592
2411,1.559032
2412,1.468432
2413,1.413323
2414,1.354559
2415,1.248497
2416,1.363300
2417,1.729501
2418,1.703348
2419,1.685245
2420,1.623938
2421,1.444831
2422,1.336074
2423,1.287539
2424,1.391879
2425,1.258305
2426,1.509146
2427,1.620216
2428,1.490926
2429,1.190290
2430,1.371785
2431,1.309538
2432,1.090484
2433,0.982794
2434,1.223162
2435,0.972813
2436,0.747985
2437,1.218833
2438,1.370710
2439,1.238737
2440,1.233138
2441,1.126591
2442,1.014392
2443,1.471128
2444,1.892707
2445,2.110763
2446,2.263744
2447,2.399025
2448,2.243118
2449,2.306250
2450,-2.245537
2451,1.409967
2452,1.146426
2453,1.712643
2454,1.822823
2455,1.872978
2456,1.824470
2457,1.638278
2458,1.402590
2459,1.223959
2460,1.180096
2461,1.259249
2462,1.490759
2463,1.442335
2464,1.500945
2465,1.177380
2466,1.312370
2467,1.139396
2468,1.216091
2469,1.470726
2470,1.283563
2471,1.135443
2472,1.447636
2473,1.385248
2474,1.426141
2475,1.939603
2476,2.231497
2477,1.455370
2478,1.469031
2479,1.346313
2480,1.546035
2481,1.530705
2482,1.390943
2483,1.583746
2484,1.768192
2485,1.984486
2486,2.111216
2487,2.324021
2488,2.508821
2489,2.636599
2490,2.589008
2491,2.734337
2492,2.989434
2493,2.397837
2494,2.292994
2495,2.009884
2496,2.088823
2497,1.967710
2498,1.953404
2499,1.650175
2500,1.256527
2501,1.162304
2502,1.033514
2503,0.972291
2504,1.024811
2505,1.239983
2506,1.274087
2507,1.474323
2508,1.702311
2509,2.068913
2510,2.311442
2511,2.086722
2512,2.069413
2513,1.977648
2514,2.044977
2515,1.765276
2516,1.426330
2517,0.219162
2518,0.347496
2519,0.355636
2520,0.982794
2521,1.539556
2522,1.534566
2523,1.345967
2524,1.418147
2525,1.353923
2526,1.612557
2527,2.110425
2528,2.366806
2529,1.620797
2530,2.185459
2531,2.083793
2532,2.022950
2533,1.518841
2534,1.933083
2535,1.934337
2536,1.739898
2537,1.492012
2538,1.743657
2539,1.527845
2540,1.034361
2541,1.617274
2542,1.373401
2543,1.115368
2544,1.422496
2545,1.548309
2546,1.570796
2547,1.625783
2548,1.939364
2549,2.078525
2550,1.901094
2551,1.489344
2552,1.835672
2553,1.624901
2554,1.289781
2555,1.231504
2556,1.229817
2557,0.703534
2558,1.000982
2559,0.868539
2560,0.581148
2561,0.878558
2562,1.218690
2563,1.072680
2564,1.380902
2565,1.745164
2566,1.939061
2567,1.509480
2568,1.752965
2569,1.144169
2570,1.216188
2571,1.110661
2572,1.467460
2573,1.596579
2574,1.833103
2575,1.768192
2576,1.320353
2577,0.844154
2578,0.985209
2579,1.471128
2580,2.104961
2581,2.227871
2582,2.577842
2583,1.595182
2584,0.966005
2585,1.141312
2586,1.059973
2587,0.682939
2588,0.746406
2589,0.678647
2590,0.302341
2591,0.622671
2592,1.371605
2593,1.208888
2594,1.675162
2595,1.904999
2596,1.679605
2597,1.543592
2598,1.459956
2599,1.348727
2600,1.122928
2601,0.983293
2602,1.056540
2603,1.399168
2604,1.558451
2605,1.590357
2606,1.684882
2607,1.572041
2608,1.413762
2609,1.522641
2610,1.699944
2611,1.967036
2612,1.889571
2613,1.955754
2614,1.655499
2615,1.496061
2616,1.284373
2617,1.405683
2618,1.490891
2619,1.707289
2620,1.920038
2621,2.005041
2622,1.804073
2623,1.637364
2624,1.525373
2625,1.304544
2626,0.883094
2627,1.073096
2628,0.971756
2629,1.095894
2630,1.222025
2631,1.384740
2632,1.493761
2633,1.689250
2634,1.556305
2635,1.846222
2636,1.933037
2637,2.027739
2638,2.065587
2639,2.086224
2640,1.881097
2641,1.830995
2642,1.596282
2643,1.294642
2644,1.606946
2645,1.525586
2646,1.205315
2647,1.066517
2648,1.242635
2649,1.023552
2650,0.785289
2651,1.247185
2652,1.402199
2653,1.513785
2654,1.292497
2655,-2.888319
2656,2.460489
2657,2.918116
2658,2.624653
2659,2.096453
2660,1.745469
2661,1.910395
2662,0.664272
2663,1.445940
2664,1.826948
2665,1.834383
2666,1.639638
2667,1.862352
2668,2.276906
2669,2.100386
2670,1.942166
2671,1.859224
2672,1.768192
2673,1.349732
2674,1.341213
2675,0.723245
2676,0.808797
2677,1.011493
2678,0.564686
2679,1.241747
2680,1.549481
2681,1.479029
2682,1.529279
2683,1.636925
2684,1.500054
2685,1.436719
2686,1.564811
2687,1.471128
2688,1.367460
2689,1.507916
2690,1.597106
2691,0.945311
2692,0.588003
2693,1.079378
2694,1.372681
2695,1.222916
2696,1.520838
2697,1.640017
2698,1.708533
2699,1.629269
2700,1.850085
2701,1.281451
2702,1.155573
2703,0.278194
2704,0.706199
2705,0.750975
2706,0.967280
2707,0.910948
2708,1.447371
2709,1.520101
2710,1.467383
2711,1.574188
2712,1.575879
2713,1.435359
2714,1.504381
2715,1.376545
2716,1.460139
2717,1.595834
2718,1.462816
2719,1.409718
2720,1.410566
2721,1.257176
2722,1.134169
2723,1.318242
2724,1.544757
2725,1.603799
2726,1.891058
2727,1.704607
2728,1.615252
2729,1.540724
2730,1.825085
2731,1.254227
2732,1.861372
2733,1.828151
2734,1.405648
2735,1.579580
2736,1.543141
2737,1.255651
2738,1.333040
2739,1.687382
2740,1.759694
2741,1.805045
2742,2.025599
2743,2.201466
2744,2.013658
2745,1.957555
2746,1.930989
2747,1.778293
2748,1.611041
2749,1.676720
2750,1.337053
2751,1.466565
2752,1.523454
2753,1.436584
2754,1.352127
2755,1.421906
2756,1.338803
2757,1.284825
2758,1.490189
2759,1.263804
2760,1.503985
2761,1.851634
2762,2.118336
2763,1.736426
2764,2.130398
2765,1.673396
2766,1.607480
2767,1.502291
2768,1.470296
2769,1.545592
2770,1.652556
2771,1.418369
2772,1.640370
2773,2.046276
2774,1.769659
2775,1.936856
2776,2.455863
2777,2.632000
2778,2.587256
2779,2.646782
2780,2.782822
2781,2.181929
2782,1.838585
2783,1.962496
2784,1.583454
2785,1.582469
2786,1.536930
2787,1.531934
2788,1.285989
2789,1.143009
2790,1.535513
2791,1.637148
2792,1.846222
2793,1.816924
2794,2.502011
2795,2.236766
2796,1.970323
2797,2.067820
2798,1.885984
2799,1.890505
2800,1.853139
2801,2.061183
2802,1.682965
2803,1.954324
2804,1.485637
2805,1.203622
2806,1.136568
2807,1.305663
2808,1.507698
2809,1.407982
2810,1.550118
2811,1.458216
2812,1.459043
2813,1.243232
2814,1.571460
2815,1.386527
2816,1.958984
2817,2.285376
2818,2.071810
2819,1.480260
2820,1.881795
2821,1.737604
2822,1.350492
2823,1.194570
2824,1.265804
2825,0.799096
2826,0.501257
2827,0.587897
2828,1.034985
2829,1.046563
2830,1.011617
2831,1.070891
2832,1.047453
2833,1.244641
2834,1.484689
2835,2.736786
2836,3.034804
2837,2.981843
2838,2.516108
2839,2.743670
2840,2.349080
2841,2.195432
2842,1.293310
2843,1.551931
2844,1.541537
2845,1.535908
2846,1.567588
2847,2.026061
2848,1.913995
2849,1.912412
2850,1.790858
2851,1.782754
2852,1.725597
2853,1.861312
2854,1.866118
2855,1.711261
2856,1.535905
2857,1.607387
2858,1.625787
2859,1.673538
2860,1.616220
2861,1.584458
2862,1.687136
2863,1.879245
2864,2.182900
2865,2.207191
2866,2.020948
2867,2.169708
2868,2.493781
2869,1.929567
2870,1.651346
2871,1.935931
2872,1.967876
2873,1.488046
2874,1.662989
2875,1.721812
2876,1.817212
2877,1.343997
2878,1.535667
2879,1.525764
2880,1.497195
2881,1.623468
2882,1.607365
2883,1.264718
2884,1.350263
2885,1.703348
2886,1.570796
2887,2.035684
2888,2.319743
2889,2.236372
2890,1.735266
2891,2.048087
2892,1.668655
2893,1.238737
2894,1.372613
2895,1.562137
2896,0.858101
2897,0.974154
2898,1.017287
2899,0.893146
2900,0.805435
2901,1.118021
2902,1.248119
2903,1.785199
2904,2.025516
2905,1.933233
2906,1.691911
2907,1.664273
2908,1.780770
2909,1.769662
2910,1.668298
2911,2.006277
2912,2.160913
2913,1.595182
2914,1.276336
2915,1.522611
2916,1.088016
2917,0.836781
2918,1.249004
2919,1.135758
2920,0.267461
2921,-1.602365
2922,-2.137526
2923,-2.357095
2924,1.744193
2925,1.443824
2926,1.314988
2927,1.154053
2928,1.170308
2929,0.911143
2930,1.014630
2931,1.272297
2932,1.648756
2933,2.040773
2934,1.945220
2935,1.804540
2936,2.041427
2937,2.112796
2938,1.868503
2939,1.683260
2940,1.805519
2941,1.492413
2942,1.453797
2943,1.492012
2944,1.492012
2945,1.570796
2946,1.601697
2947,1.325818
2948,1.223686
2949,1.317001
2950,1.122339
2951,1.169962
2952,1.317122
2953,1.377343
2954,1.284207
2955,1.144946
2956,1.176005
2957,1.021989
2958,0.607611
2959,0.909753
2960,1.351125
2961,1.080089
2962,1.418209
2963,1.413568
2964,1.485895
2965,1.398154
2966,1.778050
2967,2.139101
2968,2.063523
2969,1.643256
2970,2.224480
2971,1.901907
2972,1.763796
2973,1.726785
2974,2.070143
2975,1.822460
2976,1.969838
2977,1.685681
2978,1.921524
2979,1.570796
2980,1.849096
2981,1.402980
2982,1.839964
2983,1.675673
2984,1.219352
2985,1.355800
2986,1.515298
2987,0.998603
2988,1.220178
2989,1.339424
2990,1.630427
2991,1.071450
2992,1.909782
2993,1.254775
2994,1.228095
2995,1.371039
2996,1.975688
2997,1.977091
2998,2.558040
2999,2.469134
3000,2.463406
3001,1.207649
3002,0.810637
3003,0.723156
3004,0.794417
3005,0.901997
3006,1.241465
3007,1.484590
3008,1.830426
3009,1.720815
3010,1.789344
3011,1.898916
3012,1.862312
3013,1.464812
3014,1.520722
3015,1.690836
3016,1.411097
3017,1.188209
3018,1.359441
3019,1.176764
3020,1.093927
3021,1.317531
3022,1.536216
3023,1.672339
3024,1.865919
3025,1.619369
3026,1.488803
3027,1.677297
3028,1.749207
3029,1.789465
3030,1.827863
3031,1.647045
3032,1.424481
3033,1.393932
3034,1.197102
3035,1.465496
3036,1.926192
3037,1.886172
3038,1.891923
3039,2.064360
3040,1.997695
3041,1.821866
3042,1.785154
3043,1.572658
3044,1.358065
3045,1.174791
3046,0.769054
3047,0.714695
3048,1.044384
3049,1.259079
3050,1.747869
3051,1.701644
3052,1.599597
3053,1.481170
3054,1.444524
3055,1.275224
3056,1.549343
3057,1.474323
3058,1.631357
3059,1.660060
3060,1.872886
3061,1.687905
3062,2.153562
3063,2.320923
3064,2.327169
3065,2.258020
3066,2.244594
3067,1.868037
3068,1.536501
3069,1.283792
3070,1.526629
3071,1.350305
3072,1.392003
3073,1.430680
3074,1.771024
3075,1.468352
3076,1.398536
3077,1.455037
3078,1.525456
3079,1.455097
3080,1.715838
3081,2.197867
3082,2.335614
3083,2.191315
3084,2.382940
3085,1.838207
3086,1.963264
3087,2.165153
3088,2.381399
3089,2.030228
3090,2.213086
3091,1.905322
3092,1.762268
3093,1.497449
3094,1.376075
3095,1.588909
3096,1.371637
3097,1.540525
3098,1.829799
3099,1.778109
3100,1.562588
3101,1.400195
3102,1.291275
3103,1.326792
3104,1.521711
3105,1.730443
3106,1.779111
3107,1.765147
3108,1.824326
3109,1.794006
3110,1.674896
3111,1.994666
3112,1.792191
3113,1.544051
3114,1.679776
3115,1.762298
3116,1.765037
3117,1.762361
3118,1.891716
3119,1.643450
3120,1.547201
3121,1.465307
3122,1.642274
3123,1.683524
3124,1.768192
3125,1.679744
3126,1.661753
3127,1.454453
3128,1.414194
3129,1.371356
3130,1.312341
3131,1.423359
3132,1.702890
3133,1.654161
3134,1.664273
3135,1.601399
3136,1.567358
3137,1.041690
3138,1.043780
3139,1.323025
3140,1.491199
3141,1.552596
3142,1.878782
3143,1.741758
3144,1.441230
3145,1.545042
3146,1.195904
3147,1.072235
3148,1.232574
3149,1.285130
3150,1.033819
3151,1.206016
3152,1.227593
3153,1.636728
3154,2.066637
3155,2.393845
3156,2.240833
3157,2.299599
3158,2.085060
3159,1.580030
3160,1.561880
3161,1.766020
3162,1.403557
3163,1.740855
3164,2.106266
3165,1.970444
3166,1.885212
3167,1.748851
3168,1.589775
3169,1.572503
3170,1.510737
3171,1.347626
3172,1.421874
3173,1.573916
3174,1.463699
3175,1.428425
3176,1.593611
3177,1.616739
3178,1.532936
3179,1.515149
3180,1.486094
3181,1.734606
3182,1.658181
3183,1.660704
3184,1.652373
3185,1.698306
3186,1.469670
3187,1.461555
3188,1.702870
3189,1.536911
3190,1.494024
3191,1.590880
3192,1.512569
3193,1.364087
3194,1.675528
3195,1.707950
3196,1.744098
3197,1.998892
3198,2.042743
3199,2.016308
3200,2.108618
3201,2.177784
3202,2.231923
3203,1.869277
3204,1.546773
3205,1.664793
3206,1.372134
3207,0.859156
3208,1.049427
3209,0.947112
3210,0.837612
3211,0.916179
3212,1.493101
3213,1.423359
3214,1.577978
3215,2.168765
3216,1.827646
3217,1.436276
3218,1.468462
3219,1.407965
3220,1.390769
3221,1.277461
3222,1.490433
3223,1.493602
3224,1.393246
3225,1.138018
3226,1.243299
3227,1.193581
3228,1.229048
3229,1.512669
3230,1.949542
3231,1.963204
3232,1.896515
3233,2.005727
3234,2.018684
3235,2.180800
3236,2.235761
3237,2.164522
3238,1.220644
3239,1.022558
3240,0.956133
3241,0.809784
3242,1.035239
3243,1.290195
3244,1.404132
3245,1.762559
3246,2.009350
3247,1.838413
3248,2.425209
3249,2.696692
3250,2.672522
3251,2.457454
3252,1.836538
3253,1.736133
3254,1.704371
3255,1.543235
3256,1.588054
3257,1.703478
3258,1.595110
3259,1.644433
3260,1.860988
3261,1.865175
3262,1.899428
3263,1.969939
3264,1.812422
3265,1.269527
3266,1.144169
3267,0.830821
3268,0.800873
3269,1.185639
3270,1.856848
3271,1.616889
3272,1.521552
3273,1.570796
3274,1.390247
3275,1.373401
3276,1.590679
3277,1.532354
3278,1.379225
3279,1.348221
3280,1.441867
3281,1.234535
3282,1.505102
3283,1.564040
3284,1.674896
3285,1.598022
3286,1.622602
3287,1.371459
3288,1.559927
3289,1.702669
3290,1.550813
3291,1.854534
3292,1.955476
3293,1.496857
3294,1.213084
3295,1.279340
3296,1.234686
3297,1.113626
3298,1.384107
3299,1.457049
3300,1.645852
3301,1.406423
3302,1.287342
3303,1.118044
3304,1.438657
3305,1.351215
3306,1.598059
3307,1.713053
3308,1.872984
3309,1.549061
3310,1.665715
3311,1.516305
3312,2.111173
3313,2.510513
3314,1.967285
3315,2.330920
3316,1.819506
3317,1.591770
3318,1.810296
3319,1.608204
3320,1.726753
3321,1.674841
3322,1.741195
3323,1.946191
3324,2.461604
3325,1.289184
3326,1.781579
3327,1.516896
3328,1.278695
3329,1.473609
3330,1.738755
3331,1.625137
3332,1.650275
3333,1.642789
3334,1.540503
3335,1.536563
3336,1.738379
3337,1.763497
3338,1.665905
3339,1.563563
3340,1.404285
3341,1.154467
3342,1.041647
3343,1.022120
3344,1.196463
3345,1.589149
3346,1.594883
3347,1.807936
3348,1.630965
3349,1.707357
3350,1.374970
3351,1.518250
3352,1.823154
3353,1.773532
3354,1.441521
3355,1.614550
3356,1.491022
3357,1.173101
3358,1.249313
3359,1.376216
3360,1.357131
3361,1.283888
3362,1.383619
3363,1.481606
3364,1.628651
3365,1.787637
3366,2.163442
3367,1.884793
3368,1.518607
3369,1.469024
3370,1.403981
3371,1.256409
3372,1.353276
3373,1.427238
3374,1.677761
3375,1.634867
3376,1.720302
3377,1.888301
3378,2.034767
3379,1.658424
3380,1.639837
3381,1.561363
3382,1.337049
3383,1.248896
3384,1.300844
3385,1.263402
3386,1.681454
3387,1.484409
3388,1.521886
3389,1.491200
3390,1.704973
3391,1.425280
3392,1.646283
3393,1.535991
3394,1.550997
3395,1.552705
3396,1.646967
3397,1.549614
3398,1.749189
3399,1.870798
3400,1.841310
3401,1.868804
3402,1.781227
3403,1.669647
3404,1.527345
3405,1.536327
3406,1.303292
3407,1.619708
3408,1.658074
3409,1.687783
3410,1.558092
3411,1.847333
3412,1.714396
3413,2.009023
3414,1.882677
3415,1.874797
3416,1.859524
3417,1.754454
3418,1.288241
3419,1.227167
3420,1.266750
3421,1.136121
3422,0.908461
3423,1.316084
3424,1.593414
3425,1.659671
3426,1.571592
3427,1.578636
3428,1.593921
3429,1.346246
3430,1.200467
3431,1.072391
3432,1.417083
3433,1.738228
3434,1.733404
3435,2.137305
3436,2.476529
3437,2.505490
3438,2.170327
3439,1.817897
3440,1.334250
3441,1.288087
3442,1.218488
3443,1.270485
3444,1.295188
3445,1.432086
3446,1.243801
3447,1.141344
3448,1.132456
3449,1.237028
3450,1.268574
3451,1.434996
3452,1.318957
3453,1.289316
3454,1.130663
3455,1.137221
3456,1.224674
3457,1.931563
3458,1.943793
3459,2.014839
3460,1.870860
3461,1.765314
3462,1.411395
3463,1.518332
3464,1.655698
3465,1.677962
3466,1.525569
3467,1.741204
3468,1.519296
3469,1.260829
3470,1.043734
3471,0.816687
3472,0.092065
3473,0.713262
3474,1.312544
3475,1.393527
3476,1.578501
3477,1.714831
3478,1.717608
3479,1.824150
3480,1.923500
3481,1.832578
3482,1.706113
3483,1.566863
3484,1.378635
3485,1.317780
3486,1.376696
3487,1.149788
3488,1.505886
3489,1.375932
3490,1.135712
3491,0.794693
3492,1.304097
3493,1.374420
3494,1.342829
3495,1.461854
3496,1.608514
3497,1.650978
3498,1.392167
3499,1.638844
3500,1.627755
3501,1.660168
3502,1.463517
3503,1.502462
3504,1.489116
3505,1.461456
3506,1.376406
3507,1.419842
3508,1.475045
3509,1.474129
3510,1.492073
3511,1.605608
3512,1.690700
3513,1.704852
3514,1.895442
3515,2.050971
3516,1.944488
3517,1.827788
3518,1.781890
3519,1.683785
3520,1.601321
3521,1.382387
3522,1.400482
3523,1.559872
3524,1.598312
3525,1.420306
3526,1.589313
3527,1.312331
3528,1.186979
3529,0.827041
3530,1.100656
3531,1.205475
3532,1.441007
3533,1.537344
3534,1.626357
3535,1.578806
3536,1.369842
3537,1.319992
3538,1.081322
3539,1.198024
3540,1.379882
3541,1.436985
3542,1.605436
3543,1.599537
3544,1.604870
3545,1.665701
3546,1.641993
3547,1.697544
3548,1.639894
3549,1.865648
3550,1.693613
3551,1.987586
3552,1.727398
3553,1.829984
3554,1.546801
3555,1.554538
3556,1.438851
