Time, Angle (rad)
872,-0.138300
873,-0.229833
874,-1.788498
875,3.121381
876,3.082837
877,2.007423
878,-2.973309
879,-1.735945
880,-0.939812
881,-0.761013
882,-1.533286
883,-0.628796
884,1.892547
885,1.767223
886,-2.181522
887,-1.849096
888,-1.610775
889,-1.222025
890,-1.630795
891,0.463648
892,1.723446
893,1.895748
894,2.560836
895,2.270689
896,2.208345
897,2.155758
898,1.405693
899,1.017115
900,0.873623
901,0.371004
902,0.203544
903,-0.519207
904,-0.130336
905,0.350728
906,0.310998
907,-2.356194
908,1.624194
909,-1.408836
910,-1.217995
911,-0.017412
912,0.158935
913,0.594214
914,1.098600
915,1.786099
916,2.356194
917,-2.786160
918,-2.176341
919,-1.922241
920,-1.528269
921,-1.541819
922,-1.643105
923,-1.931633
924,-1.725140
925,-1.882343
926,-2.016902
927,-1.529989
928,1.082222
929,0.081369
930,-1.341564
931,-0.856706
932,-0.924664
933,-0.791398
934,-0.651910
935,-0.492486
936,-1.144169
937,-1.438245
938,-1.908844
939,-1.695151
940,-1.546127
941,0.633991
942,-0.236849
943,-0.579787
944,-0.387881
945,-0.302885
946,-0.720610
947,0.000000
948,0.096474
949,0.866271
950,0.863719
951,1.162058
952,0.432408
953,-0.542647
954,-1.387633
955,-1.624079
956,-1.625654
957,-1.940435
958,-1.985788
959,-1.837834
960,-1.899846
961,-1.348475
962,-0.579074
963,-0.679768
964,0.404892
965,0.534395
966,0.656212
967,0.618815
968,0.672247
969,0.826565
970,1.237625
971,2.073640
972,-2.761086
973,2.228685
974,-2.625297
975,-0.960070
976,1.388252
977,2.922924
978,-3.108272
979,2.933064
980,3.046641
981,-2.419147
982,2.581623
983,0.718830
984,1.088283
985,1.021027
986,0.777753
987,-1.750941
988,-1.277207
989,-1.138786
990,-1.430731
991,-1.068077
992,-0.852059
993,-1.480975
994,-1.679458
995,-0.982794
996,-1.126287
997,-0.974114
998,-0.791061
999,-0.727589
1000,-1.335782
1001,-1.470599
1002,-2.937199
1003,2.922924
1004,-2.608925
1005,-2.990991
1006,0.023518
1007,-0.702257
1008,-0.358771
1009,-0.098411
1010,-0.145628
1011,-0.019605
1012,0.233126
1013,0.697903
1014,1.563927
1015,1.648474
1016,1.287002
1017,1.067194
1018,1.362706
1019,1.701540
1020,2.974348
1021,2.699218
1022,1.869295
1023,0.919563
1024,0.553230
1025,0.537260
1026,0.256165
1027,0.386001
1028,0.527294
1029,0.907138
1030,1.089371
1031,0.954499
1032,0.880455
1033,0.321751
