Time, x COM, y COM, COM
819,52.590000,5.810000,52.909963
820,52.720000,5.920000,53.051341
821,52.520000,6.060000,52.868459
822,52.580000,6.230000,52.947798
823,52.393939,6.171717,52.756184
824,52.380000,6.280000,52.755121
825,52.464646,6.323232,52.844322
826,52.550000,6.440000,52.943140
827,52.383838,6.484848,52.783708
828,52.340000,6.510000,52.743300
829,52.282828,6.505051,52.685955
830,52.250000,6.670000,52.674011
831,52.373737,6.888889,52.824854
832,52.405941,7.158416,52.892585
833,52.340000,7.050000,52.812670
834,52.360000,7.050000,52.832491
835,52.360000,7.160000,52.847282
836,52.138614,7.297030,52.646763
837,52.270000,7.370000,52.787023
838,52.340000,7.590000,52.887463
839,52.090909,7.616162,52.644741
840,52.060606,7.696970,52.626515
841,52.089109,7.673267,52.651252
842,52.050000,7.650000,52.609172
843,52.320000,7.830000,52.902659
844,52.260000,7.950000,52.861234
845,51.939394,7.888889,52.535086
846,51.767677,8.070707,52.393021
847,51.620000,8.220000,52.270382
848,51.610000,8.280000,52.269977
849,51.534653,8.475248,52.226912
850,51.550000,8.450000,52.237965
851,51.616162,8.494949,52.310537
852,51.591837,8.438776,52.277438
853,51.435644,8.356436,52.110032
854,51.470000,8.240000,52.125411
855,51.424242,8.161616,52.067885
856,51.455446,8.386139,52.134348
857,51.404040,8.363636,52.079994
858,51.306931,8.306931,51.975054
859,51.240000,8.160000,51.885674
860,51.343434,8.202020,51.994436
861,51.280000,8.080000,51.912665
862,51.272727,8.090909,51.907180
863,51.360000,8.210000,52.012053
864,51.520000,8.270000,52.179530
865,51.393939,8.494949,52.091277
866,51.356436,8.554455,52.064020
867,51.484848,8.686869,52.212559
868,51.610000,8.830000,52.359918
869,51.574257,8.871287,52.331671
870,51.524752,8.920792,52.291306
871,51.540000,8.970000,52.314745
872,51.620000,9.060000,52.409045
873,51.570000,9.270000,52.396544
874,51.535354,9.323232,52.371894
875,51.306931,9.811881,52.236713
876,51.181818,9.959596,52.141846
877,51.128713,10.000000,52.097459
878,51.040404,10.010101,52.012739
879,50.970000,10.070000,51.955229
880,51.010101,10.202020,52.020300
881,50.820000,10.360000,51.865229
882,50.810000,10.220000,51.827642
883,50.730000,10.280000,51.761098
884,50.600000,10.080000,51.594248
885,50.646465,9.969697,51.618400
886,50.702970,9.990099,51.677783
887,50.525253,10.090909,51.523078
888,50.470000,9.990000,51.449208
889,50.430000,10.020000,51.415808
890,50.343434,9.949495,51.317188
891,50.460000,10.070000,51.454995
892,50.323232,10.272727,51.361042
893,50.430000,10.250000,51.461125
894,50.370000,10.160000,51.384458
895,50.176471,10.284314,51.219579
896,50.156863,10.460784,51.236109
897,50.000000,10.540000,51.098841
898,50.020202,10.595960,51.130177
899,49.940594,10.742574,51.082931
900,50.020000,10.710000,51.153734
901,50.150000,10.790000,51.297628
902,50.029703,10.871287,51.197227
903,50.101010,11.333333,51.366873
904,50.040404,11.474747,51.339185
905,50.039604,11.485149,51.340730
906,49.930693,11.564356,51.252399
907,50.000000,11.490000,51.303217
908,50.040000,11.570000,51.360165
909,49.990000,11.610000,51.320485
910,50.158416,11.495050,51.458749
911,50.040000,11.380000,51.317697
912,50.060000,11.170000,51.291057
913,50.061224,11.142857,51.286348
914,50.370000,11.010000,51.559257
915,50.377551,11.469388,51.666667
916,50.410000,11.480000,51.700662
917,50.520000,11.610000,51.836884
918,50.370000,12.160000,51.817010
919,50.535354,12.202020,51.987607
920,50.484848,12.363636,51.976720
921,50.303030,12.464646,51.824341
922,50.380000,12.480000,51.902744
923,50.410000,12.540000,51.946316
924,50.504950,12.554455,52.041948
925,50.350000,12.700000,51.926992
926,50.282828,12.585859,51.834030
927,50.180000,12.670000,51.754819
928,50.049505,12.722772,51.641281
929,50.141414,12.969697,51.791645
930,50.320000,13.030000,51.979643
931,50.282828,13.171717,51.979390
932,50.240000,13.280000,51.965527
933,49.910000,13.410000,51.680134
934,50.019802,13.544554,51.821188
935,49.888889,13.777778,51.756433
936,49.920792,13.831683,51.801553
937,49.700000,14.070000,51.653218
938,49.594059,14.257426,51.602761
939,49.666667,14.333333,51.693541
940,49.790000,14.370000,51.822206
941,49.787879,14.303030,51.801637
942,49.830000,14.300000,51.841286
943,49.888889,14.292929,51.895945
944,50.050505,14.333333,52.062438
945,49.840000,14.440000,51.889683
946,49.784314,14.637255,51.891494
947,49.707071,14.595960,51.805742
948,49.535354,14.565657,51.632447
949,49.570000,14.660000,51.692364
950,49.396040,14.702970,51.537812
951,49.440000,14.750000,51.593373
952,49.310000,15.040000,51.552669
953,49.240000,14.910000,51.447893
954,49.320000,14.960000,51.538956
955,49.300000,14.990000,51.528537
956,49.120000,15.150000,51.403277
957,49.100000,15.150000,51.384166
958,49.178218,15.326733,51.511221
959,49.141414,15.222222,51.445064
960,49.040404,15.333333,51.381634
961,48.950495,15.435644,51.326504
962,48.840000,15.630000,51.280040
963,48.742574,15.732673,51.218703
964,48.660000,15.750000,51.145460
965,48.737374,15.757576,51.221410
966,48.540000,15.860000,51.065362
967,48.336634,16.019802,50.922139
968,48.282828,15.969697,50.855312
969,48.510000,16.170000,51.134030
970,48.420000,16.360000,51.109158
971,48.564356,16.376238,51.251126
972,48.732673,16.663366,51.502827
973,48.870000,16.590000,51.609156
974,48.821782,16.742574,51.612791
975,48.747475,16.676768,51.521169
976,48.700000,16.910000,51.552285
977,48.660000,16.770000,51.468714
978,48.626263,16.717172,51.419619
979,48.535354,16.929293,51.403127
980,48.445545,16.782178,51.269994
981,48.470000,16.820000,51.305490
982,48.470000,16.880000,51.325192
983,48.643564,16.851485,51.479791
984,48.550000,16.790000,51.371262
985,48.630000,16.820000,51.456674
986,48.590000,16.970000,51.468136
987,48.656566,16.797980,51.474591
988,48.600000,16.870000,51.444697
989,48.683168,16.841584,51.513977
990,48.890000,16.820000,51.702461
991,48.841584,16.841584,51.663714
992,48.742574,16.930693,51.599292
993,48.707071,17.080808,51.615237
994,48.920000,17.290000,51.885552
995,48.960000,17.490000,51.990208
996,48.900000,17.620000,51.977634
997,48.772277,17.534653,51.828555
998,48.500000,17.910000,51.701239
999,48.475248,17.950495,51.692068
1000,48.370000,17.860000,51.561968
1001,48.285714,18.122449,51.574542
1002,48.424242,18.222222,51.739314
1003,48.474747,18.151515,51.761749
1004,48.340000,18.190000,51.649121
1005,48.363636,18.161616,51.661258
1006,48.370000,18.290000,51.712484
1007,48.303030,18.545455,51.740860
1008,48.470000,18.550000,51.898395
1009,48.504950,18.841584,52.035906
1010,48.550000,18.970000,52.124499
1011,48.540000,18.830000,52.064388
1012,48.613861,18.881188,52.151767
1013,48.590000,18.830000,52.111007
1014,48.545455,19.060606,52.153311
1015,48.540000,19.150000,52.180975
1016,48.380000,19.230000,52.061668
1017,48.171717,19.363636,51.917865
1018,48.163265,19.418367,51.930464
1019,48.410000,19.430000,52.163713
1020,48.210000,19.500000,52.004366
1021,48.277228,19.445545,52.046325
1022,48.178218,19.722772,52.058894
1023,48.210000,19.750000,52.098624
1024,48.130000,19.730000,52.017015
1025,48.435644,19.722772,52.297221
1026,48.550000,19.540000,52.334636
1027,48.673267,19.405941,52.399213
1028,48.696970,19.494949,52.454246
1029,48.474747,19.848485,52.380946
1030,48.633663,19.881188,52.540412
1031,48.603960,19.940594,52.535438
1032,48.650000,19.920000,52.570228
1033,48.500000,19.900000,52.423850
1034,48.464646,19.707071,52.318167
1035,48.683673,19.530612,52.455170
1036,48.470000,19.590000,52.279145
1037,48.414141,19.626263,52.240973
1038,48.540000,19.600000,52.347795
1039,48.530000,19.650000,52.357267
1040,48.454545,19.585859,52.263265
1041,48.333333,19.434343,52.094192
1042,48.360000,19.380000,52.098695
1043,48.290000,19.440000,52.056101
1044,48.704082,19.510204,52.466519
1045,48.570000,19.640000,52.390596
1046,48.560000,19.720000,52.411373
1047,48.500000,19.880000,52.416261
1048,48.510000,19.890000,52.429307
1049,48.760000,20.020000,52.709942
1050,48.804124,20.164948,52.805943
1051,48.710000,20.210000,52.736213
1052,48.390000,20.310000,52.479407
1053,48.425743,20.336634,52.522673
1054,48.510000,20.530000,52.675431
1055,48.373737,20.454545,52.520538
1056,48.275510,20.581633,52.479791
1057,48.181818,20.434343,52.335934
1058,48.217822,20.415842,52.361865
1059,48.148515,20.722772,52.418630
1060,48.130000,20.870000,52.460021
1061,47.929293,21.131313,52.380812
1062,47.949495,21.060606,52.370824
1063,47.860000,21.050000,52.284626
1064,47.821782,21.039604,52.245457
1065,47.858586,20.959596,52.246999
1066,47.828283,21.272727,52.345712
1067,47.950495,21.425743,52.519638
1068,47.860000,21.480000,52.459222
1069,48.090000,21.510000,52.681384
1070,48.207921,21.564356,52.811221
1071,48.306931,21.891089,53.035642
1072,48.212121,22.303030,53.120936
1073,48.313131,22.282828,53.204164
1074,48.277228,22.722772,53.357428
1075,48.400000,22.710000,53.463110
1076,48.292929,23.131313,53.546846
1077,48.303030,23.191919,53.582160
1078,48.200000,23.320000,53.544957
1079,48.285714,23.255102,53.593936
1080,48.130000,23.350000,53.495041
1081,48.059406,23.524752,53.508135
1082,47.940000,23.530000,53.403226
1083,47.848485,23.828283,53.453387
1084,47.580000,23.840000,53.218437
1085,47.310000,24.170000,53.126500
1086,47.247525,24.356436,53.156040
1087,47.306931,24.336634,53.199788
1088,47.400000,24.600000,53.403371
1089,47.504950,24.594059,53.493813
1090,47.410000,24.780000,53.495388
1091,47.366337,24.782178,53.457705
1092,47.430000,24.740000,53.494603
1093,47.320000,24.880000,53.462106
1094,47.333333,24.939394,53.501568
1095,47.330000,25.100000,53.573677
1096,47.250000,25.090000,53.498323
1097,47.282828,25.131313,53.546697
1098,47.212121,25.272727,53.550865
1099,46.940000,25.410000,53.376322
1100,46.990000,25.570000,53.496589
1101,47.108911,25.772277,53.697856
1102,47.234694,25.744898,53.795131
1103,47.400000,25.900000,54.014535
1104,47.280000,25.750000,53.837356
1105,47.434343,26.020202,54.102383
1106,47.653465,26.158416,54.360974
1107,47.780000,26.200000,54.491911
1108,47.740000,26.150000,54.432804
1109,47.880000,26.240000,54.598828
1110,48.050505,26.343434,54.798062
1111,47.969697,26.373737,54.741811
1112,47.888889,26.323232,54.646667
1113,47.930000,26.370000,54.705226
1114,48.010000,26.580000,54.876739
1115,48.080000,26.580000,54.937990
1116,47.979798,26.474747,54.799391
1117,48.150000,26.720000,55.067058
1118,48.500000,26.880000,55.450738
1119,48.430000,26.800000,55.350744
1120,48.680000,26.900000,55.617914
1121,48.673267,27.059406,55.689302
1122,48.752475,27.198020,55.825945
1123,48.747475,27.404040,55.922247
1124,48.700000,27.570000,55.962442
1125,48.752475,27.574257,56.010209
1126,48.790000,27.650000,56.080180
1127,48.930000,27.690000,56.221713
1128,49.131313,27.909091,56.504896
1129,49.280000,28.070000,56.713696
1130,49.108911,28.108911,56.584415
1131,49.080808,28.232323,56.621461
1132,49.140000,28.290000,56.701532
1133,49.090000,28.310000,56.668194
1134,48.930000,28.510000,56.630072
1135,48.801980,28.564356,56.546934
1136,48.910000,28.680000,56.698593
1137,48.818182,28.939394,56.751241
1138,48.673267,28.910891,56.612071
1139,48.787879,29.080808,56.797452
1140,48.970297,29.297030,57.064927
1141,48.940000,29.500000,57.143448
1142,48.760000,29.560000,57.020445
1143,48.780000,29.680000,57.099832
1144,48.727273,29.656566,57.042607
1145,48.520000,29.800000,56.940587
1146,48.693069,29.950495,57.166836
1147,48.787879,30.212121,57.384923
1148,49.050000,30.170000,57.585861
1149,49.128713,30.287129,57.714301
1150,49.220000,30.290000,57.793533
1151,49.131313,30.454545,57.804544
1152,49.210000,30.460000,57.874309
1153,49.019802,30.495050,57.731179
1154,49.190000,30.590000,57.925851
1155,49.190000,30.450000,57.852041
1156,49.120000,30.450000,57.792533
1157,49.198020,30.366337,57.814873
1158,49.377551,30.724490,58.156142
1159,49.534653,31.198020,58.540570
1160,49.554455,31.435644,58.684272
1161,49.690000,31.400000,58.779725
1162,49.580000,31.560000,58.772528
1163,49.831683,31.475248,58.939697
1164,49.929293,31.606061,59.092109
1165,49.960000,31.640000,59.136209
1166,49.690000,31.850000,59.021340
1167,49.890000,31.800000,59.162928
1168,49.980000,31.810000,59.244211
1169,49.900000,31.820000,59.182112
1170,49.890000,32.120000,59.335542
1171,50.010000,32.370000,59.571948
1172,49.930693,32.465347,59.557307
1173,50.108911,32.663366,59.814701
1174,50.220000,32.860000,60.015231
1175,50.316832,33.099010,60.227303
1176,50.160000,33.280000,60.196213
1177,50.200000,33.160000,60.163324
1178,50.158416,32.960396,60.018784
1179,50.170000,32.980000,60.039231
1180,50.390000,33.220000,60.354954
1181,50.550000,33.400000,60.587643
1182,50.767677,33.464646,60.804930
1183,50.821782,33.613861,60.932300
1184,50.700000,33.750000,60.906096
1185,50.785714,33.785714,60.997240
1186,50.850000,33.810000,61.064217
1187,50.782178,33.782178,60.992337
1188,50.565657,33.989899,60.927817
1189,50.534653,34.178218,61.007391
1190,50.404040,34.191919,60.906934
1191,50.450000,34.070000,60.876657
1192,50.595960,34.191919,61.065854
1193,50.722772,34.178218,61.163308
1194,50.680000,34.280000,61.184809
1195,50.770000,34.320000,61.281770
1196,50.929293,34.484848,61.506078
1197,51.160000,34.470000,61.688950
1198,51.200000,34.470000,61.722127
1199,51.070707,34.494949,61.628878
1200,51.161616,34.575758,61.749445
1201,51.212121,34.434343,61.712279
1202,51.181818,34.606061,61.783153
1203,50.900000,34.750000,61.630938
1204,50.909091,34.878788,61.711145
1205,51.020000,35.120000,61.939122
1206,51.440000,35.140000,62.296815
1207,51.390000,35.050000,62.204780
1208,51.463918,35.020619,62.249326
1209,51.183673,34.989796,62.000437
1210,51.222222,35.101010,62.095064
1211,51.346535,35.257426,62.286055
1212,51.514851,35.217822,62.402523
1213,51.595960,35.040404,62.369648
1214,51.747475,35.050505,62.500712
1215,51.970000,35.140000,62.735162
1216,51.848485,35.383838,62.771661
1217,51.878788,35.555556,62.893610
1218,51.887755,35.704082,62.985082
1219,51.555556,35.808081,62.770964
1220,51.610000,35.850000,62.839594
1221,51.550000,35.830000,62.778909
1222,51.693878,36.051020,63.023274
1223,51.848485,36.111111,63.184474
1224,51.990000,36.200000,63.351402
1225,52.010000,36.090000,63.305041
1226,51.840000,36.060000,63.148311
1227,52.020000,36.180000,63.364602
1228,51.959596,36.434343,63.460704
1229,51.990000,36.410000,63.471633
1230,51.960396,36.574257,63.541790
1231,52.170000,36.670000,63.768313
1232,52.330000,36.480000,63.790433
1233,52.090000,36.510000,63.610913
1234,52.090000,36.630000,63.679863
1235,52.089109,36.871287,63.818235
1236,52.217822,36.871287,63.923335
1237,52.280000,37.210000,64.169950
1238,52.030000,37.410000,64.082985
1239,52.030303,37.464646,64.115148
1240,52.050000,37.570000,64.192736
1241,51.990000,37.760000,64.255566
1242,51.960396,37.772277,64.238833
1243,52.346939,37.908163,64.631500
1244,52.430000,37.890000,64.688152
1245,52.200000,37.840000,64.472518
1246,52.181818,37.878788,64.480576
1247,52.060606,38.000000,64.453911
1248,52.100000,37.990000,64.479843
1249,52.200000,38.000000,64.566555
1250,52.090909,38.010101,64.484344
1251,51.990000,38.010000,64.402797
1252,52.121212,38.080808,64.550513
1253,52.070707,38.131313,64.539566
1254,52.396040,38.118812,64.794975
1255,52.237624,38.069307,64.637771
1256,52.029703,38.207921,64.551802
1257,52.131313,38.414141,64.755850
1258,52.040404,38.606061,64.796848
1259,52.000000,38.800000,64.880197
1260,52.000000,38.870000,64.922083
1261,52.138614,38.801980,64.992528
1262,52.040000,38.860000,64.948142
1263,52.150000,38.970000,65.102100
1264,52.220000,39.130000,65.254006
1265,52.020202,39.282828,65.186210
1266,52.040404,39.383838,65.263239
1267,52.068627,39.372549,65.278937
1268,52.188119,39.475248,65.436190
1269,51.990000,39.540000,65.317469
1270,51.989899,39.383838,65.222974
1271,51.800000,39.540000,65.166338
1272,51.780000,39.650000,65.217259
1273,51.732673,39.712871,65.217955
1274,51.590000,39.680000,65.084795
1275,51.495050,39.564356,64.939036
1276,51.303922,39.578431,64.796177
1277,51.190000,39.750000,64.811099
1278,51.039604,39.762376,64.699983
1279,51.030000,39.910000,64.783246
1280,50.940594,39.940594,64.731717
1281,51.009901,40.138614,64.908538
1282,51.020000,40.150000,64.923516
1283,51.040404,40.181818,64.959228
1284,51.180000,40.260000,65.117279
1285,51.270000,40.420000,65.286976
1286,51.050000,40.650000,65.257375
1287,51.153061,40.663265,65.346284
1288,51.434343,40.707071,65.593881
1289,51.418367,40.663265,65.554173
1290,51.356436,40.782178,65.579490
1291,51.303030,40.878788,65.597837
1292,51.160000,40.950000,65.530513
1293,51.376238,40.851485,65.638111
1294,51.414141,40.939394,65.722507
1295,51.470000,41.160000,65.903767
1296,51.555556,41.090909,65.927522
1297,51.520000,41.250000,65.999037
1298,51.450000,41.350000,66.007007
1299,51.510000,41.180000,65.947498
1300,51.633663,41.306931,66.123352
1301,51.660000,41.340000,66.164577
1302,51.620000,41.370000,66.152107
1303,51.550000,41.190000,65.984988
1304,51.663265,41.234694,66.101384
1305,51.831683,41.415842,66.346027
1306,51.871287,41.495050,66.426422
1307,51.705882,41.676471,66.411042
1308,51.722772,41.871287,66.546599
1309,51.767677,41.818182,66.548123
1310,51.660000,41.950000,66.547412
1311,51.707071,42.000000,66.615472
1312,51.870000,42.100000,66.804992
1313,51.979798,42.272727,66.999126
1314,52.030000,42.170000,66.973351
1315,51.960000,42.290000,66.994669
1316,52.039604,42.227723,67.017169
1317,51.898990,42.454545,67.051425
1318,51.880000,42.550000,67.097220
1319,51.760000,42.610000,67.042596
1320,51.680000,42.710000,67.044511
1321,51.626263,42.858586,67.097909
1322,51.565657,42.878788,67.064203
1323,51.550000,43.030000,67.148964
1324,51.550000,43.180000,67.245185
1325,51.545455,43.373737,67.366275
1326,51.505051,43.373737,67.335365
1327,51.623762,43.405941,67.446931
1328,51.600000,43.420000,67.437797
1329,51.630000,43.570000,67.557396
1330,51.510000,43.800000,67.614496
1331,51.434343,43.808081,67.562117
1332,51.540816,43.897959,67.701452
1333,51.610000,43.990000,67.813805
1334,51.580000,44.080000,67.849413
1335,51.770000,43.960000,67.916231
1336,51.622449,43.948980,67.796682
1337,51.425743,44.000000,67.680182
1338,51.510000,43.980000,67.731237
1339,51.435644,43.950495,67.655535
1340,51.470000,44.030000,67.733314
1341,51.737374,44.141414,68.008972
1342,51.510000,44.240000,67.900351
1343,51.514851,44.554455,68.109320
1344,51.464646,44.555556,68.072075
1345,51.434343,44.515152,68.022720
1346,51.500000,44.600000,68.127894
1347,51.666667,44.808081,68.390120
1348,51.430000,44.790000,68.199626
1349,51.630000,44.740000,68.317820
1350,51.600000,44.820000,68.347585
1351,51.810000,44.930000,68.578284
1352,51.745098,44.862745,68.485189
1353,51.540816,45.030612,68.441302
1354,51.696970,45.070707,68.585314
1355,51.704082,45.051020,68.577741
1356,51.737374,45.232323,68.722041
1357,51.757576,45.242424,68.743899
1358,51.862745,45.421569,68.941013
1359,51.941176,45.421569,69.000034
1360,51.890000,45.610000,69.085774
1361,52.158416,45.762376,69.388006
1362,52.247525,45.821782,69.494169
1363,52.121212,46.070707,69.563861
1364,52.010000,45.890000,69.360884
1365,51.930000,45.870000,69.287674
1366,51.990000,46.000000,69.418730
1367,51.990000,45.770000,69.266536
1368,51.777778,46.020202,69.273352
1369,51.792079,45.930693,69.224620
1370,51.673267,45.900990,69.116043
1371,51.696970,46.050505,69.233126
1372,51.939394,46.090909,69.441144
1373,51.979798,46.232323,69.565272
1374,52.181818,46.323232,69.776672
1375,52.059406,46.405941,69.740183
1376,52.040000,46.410000,69.728400
1377,52.110000,46.460000,69.813922
1378,51.840000,46.560000,69.679403
1379,51.930000,46.400000,69.639679
1380,52.020000,46.460000,69.746771
1381,52.198020,46.564356,69.949071
1382,52.310000,46.610000,70.063030
1383,52.320000,46.420000,69.944255
1384,52.464646,46.424242,70.055331
1385,52.350000,46.460000,69.993243
1386,52.393939,46.484848,70.042601
1387,52.390000,46.650000,70.149373
1388,52.336634,46.683168,70.131601
1389,52.350000,46.740000,70.179414
1390,52.290000,46.660000,70.081379
1391,52.212121,46.737374,70.074872
1392,52.212121,46.707071,70.054665
1393,52.290000,46.770000,70.154665
1394,52.356436,46.851485,70.258508
1395,52.460000,46.910000,70.374709
1396,52.435644,47.099010,70.482717
1397,52.444444,47.303030,70.625749
1398,52.340000,47.320000,70.559606
1399,52.525253,47.252525,70.651987
1400,52.564356,47.297030,70.710824
1401,52.630000,47.200000,70.694815
1402,52.606061,47.414141,70.820184
1403,52.745098,47.509804,70.987512
1404,52.535354,47.606061,70.896406
1405,52.554455,47.881188,71.095562
1406,52.504950,47.871287,71.052304
1407,52.410000,47.900000,71.001536
1408,52.295918,47.969388,70.964253
1409,51.878788,48.111111,70.753711
1410,51.979798,47.979798,70.738677
1411,51.752475,48.128713,70.673133
1412,51.870000,48.260000,70.848603
1413,51.881188,48.514851,71.030617
1414,51.850000,48.470000,70.977203
1415,51.929293,48.414141,70.997046
1416,52.030303,48.494949,71.126033
1417,51.850000,48.630000,71.086563
1418,51.897959,48.683673,71.158262
1419,51.970297,48.702970,71.224231
1420,51.830000,48.880000,71.243268
1421,51.712871,49.000000,71.240586
1422,51.717172,48.989899,71.236761
1423,51.606061,49.141414,71.260537
1424,51.610000,49.100000,71.234838
1425,51.690000,49.310000,71.437611
1426,51.808081,49.393939,71.580992
1427,51.683168,49.524752,71.581080
1428,51.696970,49.575758,71.626339
1429,51.555556,49.636364,71.566360
1430,51.485149,49.663366,71.534401
1431,51.383838,49.646465,71.449775
1432,51.440000,49.800000,71.596883
1433,51.620000,50.000000,71.865321
1434,51.460000,49.960000,71.722613
1435,51.585859,50.313131,72.059087
1436,51.623762,50.346535,72.109544
1437,51.606061,50.343434,72.094708
1438,51.564356,50.435644,72.129307
1439,51.323232,50.353535,71.899602
1440,51.272727,50.333333,71.849405
1441,51.434343,50.515152,72.092109
1442,51.474227,50.659794,72.221955
1443,51.636364,50.868687,72.484049
1444,51.640000,50.840000,72.466511
1445,51.616162,50.747475,72.384628
1446,51.524752,50.683168,72.274364
1447,51.410000,50.680000,72.190377
1448,51.404040,50.565657,72.105901
1449,51.420000,50.550000,72.106303
1450,51.480000,50.720000,72.268311
1451,51.520000,50.630000,72.233699
1452,51.700000,50.540000,72.299250
1453,51.702970,50.663366,72.387663
1454,51.650000,50.760000,72.417540
1455,51.630000,50.920000,72.515538
1456,51.560000,50.960000,72.493829
1457,51.450000,51.030000,72.464912
1458,51.489796,51.234694,72.637407
1459,51.435644,51.346535,72.678003
1460,51.393939,51.333333,72.639164
1461,51.600000,51.380000,72.818022
1462,51.673267,51.267327,72.790558
1463,51.727273,51.363636,72.896734
1464,51.810000,51.390000,72.974024
1465,51.712871,51.376238,72.895397
1466,51.646465,51.333333,72.818050
1467,51.454545,51.494949,72.796292
1468,51.459184,51.551020,72.839243
1469,51.494949,51.686869,72.960690
1470,51.405941,51.801980,72.979558
1471,51.280000,52.000000,73.031763
1472,51.330000,51.990000,73.059763
1473,51.367347,51.989796,73.085862
1474,51.300000,52.140000,73.145537
1475,51.210000,52.090000,73.046781
1476,51.200000,52.330000,73.211126
1477,51.230000,52.330000,73.232109
1478,51.222222,52.393939,73.272375
1479,51.150000,52.250000,73.118978
1480,51.100000,52.580000,73.320300
1481,51.101010,52.505051,73.267275
1482,51.204082,52.459184,73.306370
1483,51.232323,52.585859,73.416779
1484,51.170000,52.520000,73.326116
1485,51.150000,52.600000,73.369493
1486,51.198020,52.564356,73.377441
1487,51.138614,52.663366,73.407002
1488,50.990000,52.580000,73.243679
1489,50.890000,52.550000,73.152543
1490,51.040404,52.525253,73.239504
1491,51.029703,52.831683,73.452143
1492,51.030000,53.160000,73.688849
1493,51.050505,53.050505,73.624114
1494,51.200000,53.010000,73.698712
1495,51.232323,53.050505,73.750302
1496,50.969697,53.010101,73.538975
1497,50.878788,53.171717,73.592680
1498,50.806122,53.265306,73.610155
1499,50.710000,53.310000,73.576220
1500,50.740000,53.330000,73.611388
1501,50.801980,53.623762,73.867104
1502,50.929293,53.777778,74.066472
1503,50.900000,53.790000,74.055210
1504,50.949495,53.919192,74.183086
1505,50.868687,54.010101,74.193762
1506,50.762376,54.415842,74.417086
1507,50.970000,54.660000,74.737250
1508,50.760000,54.660000,74.594190
1509,50.643564,54.960396,74.735639
1510,50.410000,54.780000,74.444721
1511,50.363636,54.797980,74.426571
1512,50.180000,55.000000,74.451544
1513,50.051020,55.204082,74.515738
1514,50.130000,55.450000,74.751049
1515,50.060000,55.520000,74.756097
1516,50.212121,55.333333,74.719709
1517,50.260000,55.310000,74.734622
1518,50.390000,55.350000,74.851684
1519,50.300000,55.460000,74.872569
1520,50.343434,55.414141,74.867807
1521,50.494949,55.494949,75.029523
1522,50.434343,55.404040,74.921497
1523,50.580000,55.530000,75.112697
1524,50.336634,55.485149,74.915809
1525,50.270000,55.440000,74.837601
1526,50.393939,55.595960,75.036390
1527,50.343434,55.636364,75.032435
1528,50.350000,55.650000,75.046952
1529,50.257426,55.930693,75.193426
1530,50.210000,56.090000,75.280357
1531,50.191919,56.090909,75.268977
1532,50.220000,56.000000,75.220000
1533,50.120000,56.260000,75.347210
1534,50.158416,56.326733,75.422593
1535,50.039604,56.425743,75.417680
1536,49.843137,56.441176,75.299035
1537,49.792079,56.613861,75.394830
1538,49.980392,56.568627,75.485424
1539,49.818182,56.757576,75.520021
1540,49.575758,56.777778,75.375538
1541,49.424242,56.909091,75.375065
1542,49.469388,56.938776,75.427081
1543,49.277228,56.871287,75.250173
1544,49.080808,56.939394,75.173269
1545,49.200000,57.160000,75.418205
1546,49.280000,57.270000,75.553764
1547,49.170000,57.310000,75.512416
1548,49.200000,57.500000,75.676218
1549,49.090909,57.404040,75.532385
1550,49.000000,57.310000,75.401831
1551,49.009901,57.316832,75.413458
1552,48.990099,57.158416,75.280238
1553,49.020202,57.343434,75.440372
1554,48.890000,57.190000,75.239140
1555,48.838384,57.343434,75.322355
1556,48.848485,57.555556,75.490506
1557,49.080000,57.560000,75.643903
1558,49.090000,57.630000,75.703666
1559,49.230000,57.790000,75.916250
1560,49.200000,57.930000,76.003453
1561,49.160000,57.970000,76.008069
1562,49.009901,57.792079,75.775292
1563,48.840000,57.840000,75.702122
1564,48.831683,57.910891,75.750938
1565,48.760000,57.960000,75.742321
1566,48.919192,57.797980,75.721158
1567,48.801980,57.801980,75.648544
1568,48.747475,57.888889,75.679850
1569,48.755102,58.010204,75.777594
1570,48.737374,58.070707,75.812523
1571,48.540000,58.050000,75.669902
1572,48.790000,57.910000,75.723393
1573,48.910000,57.870000,75.770212
1574,49.050505,57.989899,75.952488
1575,49.090000,58.040000,76.016246
1576,49.280000,58.160000,76.230598
1577,49.346535,58.306931,76.385723
1578,49.270000,58.450000,76.445637
1579,49.287129,58.435644,76.445703
1580,49.360000,58.520000,76.557168
1581,49.560000,58.890000,76.968992
1582,49.414141,59.080808,77.021421
1583,49.450000,58.970000,76.959492
1584,49.386139,59.188119,77.085823
1585,49.525253,59.212121,77.193432
1586,49.454545,59.232323,77.163594
1587,49.480000,59.360000,77.277940
1588,49.550000,59.520000,77.445677
1589,49.722772,59.623762,77.635991
1590,49.633663,59.752475,77.677917
1591,49.660000,59.700000,77.654398
1592,49.610000,59.640000,77.576296
1593,49.676768,59.757576,77.709389
1594,49.780000,59.560000,77.623721
1595,49.780000,59.520000,77.593033
1596,49.820000,59.500000,77.603366
1597,49.800000,59.720000,77.759362
1598,49.770000,59.760000,77.770885
1599,49.840000,59.720000,77.784986
1600,49.820000,59.700000,77.756816
1601,49.821782,59.871287,77.889544
1602,49.840000,60.050000,78.038632
1603,49.820000,60.090000,78.056649
1604,49.930000,60.230000,78.234633
1605,50.010000,60.410000,78.424283
