Time, x COM, y COM, COM
104,509.770000,511.690000,722.282569
105,509.810000,511.770000,722.367475
106,509.752475,511.881188,722.405659
107,509.686869,511.909091,722.379140
108,509.710000,511.860000,722.360674
109,509.643564,511.920792,722.356879
110,509.600000,511.690000,722.162597
111,509.760000,511.610000,722.218838
112,509.727273,511.515152,722.128550
113,509.737374,511.606061,722.200077
114,509.710000,511.750000,722.282733
115,509.838384,511.858586,722.450268
116,509.990000,511.790000,722.508688
117,510.009901,511.950495,722.636429
118,510.070000,511.890000,722.635992
119,510.141414,511.939394,722.721389
120,510.438776,511.969388,722.952556
121,510.474747,511.818182,722.870887
122,510.450000,511.690000,722.762657
123,510.700000,511.510000,722.811850
124,510.800000,511.380000,722.790526
125,510.760000,511.590000,722.910856
126,510.880000,511.660000,723.045178
127,510.782178,511.574257,722.915385
128,510.868687,511.787879,723.127685
129,510.752475,511.782178,723.041554
130,510.606061,511.868687,722.999379
131,510.640000,511.760000,722.946407
132,510.780000,511.630000,722.953294
133,510.970000,511.510000,723.002642
134,510.858586,511.727273,723.077656
135,510.818182,511.626263,722.977626
136,510.871287,511.693069,723.062424
137,510.810000,511.780000,723.080649
138,510.838384,511.858586,723.156322
139,510.790000,511.770000,723.059442
140,510.920792,511.574257,723.013331
141,510.950000,511.490000,722.974358
142,510.898990,511.474747,722.927517
143,510.760000,511.410000,722.783485
144,510.770000,511.340000,722.741025
145,510.888889,511.545455,722.970407
146,510.929293,511.616162,723.048988
147,510.777778,511.525253,722.877598
148,510.767677,511.515152,722.863313
149,510.580000,511.460000,722.691683
150,510.490000,511.630000,722.748433
151,510.480000,511.530000,722.670583
152,510.500000,511.460000,722.635165
153,510.420000,511.260000,722.437100
154,510.440000,511.500000,722.621093
155,510.330000,511.650000,722.649591
156,510.396040,511.584158,722.649617
157,510.515152,511.727273,722.835058
158,510.287129,511.702970,722.656823
159,510.214286,511.826531,722.692891
160,510.210000,511.870000,722.720652
161,510.272727,511.878788,722.771160
162,510.390000,511.860000,722.840654
163,510.101010,511.808081,722.599856
164,510.020202,511.757576,722.507040
165,510.060606,511.616162,722.435408
166,509.878788,511.747475,722.400067
167,509.828283,511.777778,722.385888
168,509.790000,511.690000,722.296684
169,509.897959,511.418367,722.180500
170,509.898990,511.454545,722.206848
171,509.860000,511.690000,722.346091
172,509.898990,511.666667,722.357085
173,509.970000,511.540000,722.317501
174,510.069307,511.455446,722.327745
175,510.191919,511.565657,722.492364
176,509.880000,511.720000,722.381459
177,509.828283,511.616162,722.271400
178,509.590000,511.510000,722.028011
179,509.800000,511.370000,722.077085
180,509.868687,511.313131,722.085311
181,509.720000,511.660000,722.226027
182,509.570000,511.810000,722.226461
183,509.470000,511.930000,722.240961
184,509.530000,511.930000,722.283286
185,509.484848,511.707071,722.093441
186,509.500000,511.770000,722.148726
187,509.580000,511.660000,722.127227
188,509.606061,511.595960,722.100244
189,509.744898,511.826531,722.361584
190,509.720000,511.770000,722.303960
191,509.584158,511.643564,722.118516
192,509.550000,511.600000,722.063545
193,509.565657,511.616162,722.086044
194,509.396040,511.663366,721.999810
195,509.484848,511.757576,722.129232
196,509.550000,511.780000,722.191090
197,509.474747,511.818182,722.165057
198,509.382353,511.843137,722.117566
199,509.460000,511.890000,722.205555
200,509.550000,511.890000,722.269046
201,509.646465,511.919192,722.357791
202,509.590000,511.780000,722.219313
203,509.710000,511.700000,722.247308
204,509.640000,511.850000,722.304196
205,509.475248,511.861386,722.196030
206,509.510000,511.950000,722.283353
207,509.670000,512.060000,722.474188
208,509.851485,512.079208,722.615840
209,509.888889,511.959596,722.557477
210,509.841584,511.930693,722.503616
211,509.780000,511.870000,722.417155
212,509.990000,511.810000,722.522855
213,510.090909,511.838384,722.614189
214,509.871287,511.900990,722.503532
215,509.858586,511.868687,722.471681
216,509.767677,512.020202,722.514894
217,509.782178,512.099010,722.580975
218,509.860000,512.130000,722.657842
219,509.670000,512.090000,722.495451
220,509.620000,512.110000,722.474357
221,509.646465,512.222222,722.572573
222,509.770000,512.380000,722.771553
223,509.808081,512.585859,722.944356
224,509.790000,512.590000,722.934542
225,509.732673,512.613861,722.911038
226,509.801980,512.633663,722.973950
227,509.960000,512.610000,723.068609
228,509.878788,512.616162,723.015703
229,509.929293,512.515152,722.979712
230,509.970000,512.660000,723.111109
231,509.990000,512.560000,723.054323
232,510.080808,512.434343,723.029313
233,510.130000,512.630000,723.202692
234,510.070707,512.595960,723.136739
235,510.099010,512.782178,723.288713
236,510.140000,512.860000,723.372794
237,510.290000,512.940000,723.535298
238,510.270000,512.950000,723.528282
239,510.340000,512.890000,723.535118
240,510.310000,512.950000,723.556493
241,510.170000,513.060000,723.535758
242,510.160000,513.040000,723.514525
243,510.188119,513.138614,723.604280
244,510.292929,513.050505,723.615709
245,510.310000,513.170000,723.712474
246,510.280000,513.120000,723.655866
247,510.386139,512.910891,723.582471
248,510.360000,512.860000,723.527960
249,510.414141,512.848485,723.557989
250,510.210000,512.970000,723.500149
251,510.475248,512.772277,723.547087
252,510.520000,512.900000,723.669179
253,510.485149,513.000000,723.715474
254,510.594059,512.861386,723.694062
255,510.560000,512.890000,723.690311
256,510.444444,512.979798,723.672442
257,510.520000,513.040000,723.768410
258,510.505051,512.969697,723.708033
259,510.460000,513.030000,723.719001
260,510.380000,512.840000,723.527892
261,510.428571,512.897959,723.603236
262,510.490000,512.860000,723.619665
263,510.590000,512.850000,723.683129
264,510.700000,512.660000,723.626123
265,510.495050,512.742574,723.540008
266,510.421569,512.941176,723.628930
267,510.693069,512.841584,723.749889
268,510.772277,512.831683,723.798767
269,510.888889,512.848485,723.892965
270,510.980000,512.950000,724.029186
271,511.020000,512.760000,723.922826
272,511.009901,512.643564,723.833229
273,511.090000,512.390000,723.710232
274,511.020000,512.250000,723.561679
275,510.950495,512.237624,723.503830
276,510.858586,512.050505,723.306446
277,510.848485,512.040404,723.292161
278,510.712871,512.009901,723.174789
279,510.710000,512.070000,723.215313
280,510.610000,512.180000,723.222597
281,510.616162,512.060606,723.142399
282,510.656566,511.747475,722.949242
283,510.848485,511.747475,723.084817
284,510.790000,512.160000,723.335531
285,510.646465,512.202020,723.263936
286,510.797980,511.989899,723.220736
287,510.970000,511.940000,723.306923
288,510.860000,512.030000,723.292929
289,510.980000,511.950000,723.321065
290,511.010000,511.920000,723.321026
291,511.070707,511.797980,723.277568
292,511.000000,511.490000,723.009696
293,511.060606,511.353535,722.956002
294,510.990000,511.200000,722.797496
295,511.101010,511.383838,723.005998
296,511.111111,511.363636,722.998850
297,511.010000,511.410000,722.960171
298,511.323232,511.141414,722.991696
299,511.353535,511.070707,722.963143
300,511.316832,511.138614,722.985190
301,511.230000,511.170000,722.945974
302,511.071429,511.326531,722.944553
303,511.069307,511.524752,723.083266
304,511.141414,511.282828,722.963122
305,510.990000,511.360000,722.910665
306,511.000000,511.310000,722.882367
307,511.059406,511.297030,722.915188
308,511.099010,511.138614,722.831156
309,511.040000,511.280000,722.889424
310,511.170000,511.380000,723.052054
311,511.180000,511.210000,722.938902
312,511.120000,511.250000,722.924766
313,511.101010,511.424242,723.034576
314,511.240000,511.440000,723.143977
315,511.260000,511.270000,723.037897
316,511.148515,511.168317,722.887164
317,511.237624,511.059406,722.873173
318,511.282828,511.323232,723.091681
319,511.373737,511.252525,723.105970
320,511.170000,511.020000,722.797488
321,511.102041,511.285714,722.937326
322,511.150000,511.380000,723.037915
323,511.050000,511.360000,722.953077
324,511.029703,511.435644,722.992237
325,511.030303,511.484848,723.027469
326,511.029703,511.425743,722.985233
327,510.900990,511.356436,722.845230
328,510.830000,511.460000,722.868329
329,510.580000,511.340000,722.606762
330,510.330000,511.580000,722.600031
331,510.297030,511.712871,722.670825
332,510.440000,511.590000,722.684801
333,510.400000,511.400000,722.522055
334,510.404040,511.474747,722.577817
335,510.520000,511.630000,722.769623
336,510.585859,511.737374,722.892149
337,510.560000,511.700000,722.847428
338,510.600000,511.710000,722.882760
339,510.585859,511.656566,722.834947
340,510.770000,511.500000,722.854234
341,510.851485,511.396040,722.838259
342,511.060606,511.434343,723.013161
343,511.040000,511.510000,723.052115
344,511.049505,511.376238,722.964213
345,511.060606,511.080808,722.763125
346,510.940594,511.049505,722.656133
347,510.740000,511.120000,722.564185
348,510.702970,510.900990,722.383102
349,510.720000,510.950000,722.429803
350,510.676768,510.929293,722.384595
351,510.790000,510.890000,722.436860
352,510.888889,511.070707,722.634572
353,510.960000,511.130000,722.726780
354,511.090909,511.090909,722.791695
355,510.990099,511.118812,722.740148
356,510.880000,511.120000,722.663150
357,510.930000,511.210000,722.762152
358,510.990000,511.130000,722.747990
359,511.059406,511.019802,722.719139
360,511.020000,511.050000,722.712628
361,510.830000,511.120000,722.627804
362,510.950000,511.210000,722.776291
363,511.020000,511.250000,722.854067
364,510.939394,511.363636,722.877467
365,511.100000,511.690000,723.221865
366,511.000000,511.600000,723.087519
367,510.919192,511.595960,723.027556
368,510.828283,511.343434,722.784645
369,510.950000,511.390000,722.903614
370,510.970000,511.470000,722.974344
371,510.940000,511.500000,722.974366
372,510.891089,511.633663,723.034377
373,511.090000,511.620000,723.165273
374,511.050000,511.700000,723.193607
375,511.040404,511.828283,723.277599
376,511.160000,511.780000,723.327944
377,511.150000,511.660000,723.235977
378,511.009901,511.584158,723.083308
379,511.059406,511.504950,723.062259
380,511.079208,511.584158,723.132289
381,511.383838,511.545455,723.320249
382,511.540000,511.460000,723.370239
383,511.494949,511.474747,723.348810
384,511.686869,511.323232,723.377425
385,511.428571,511.418367,723.262007
386,511.280000,511.380000,723.129824
387,511.430000,511.370000,723.228817
388,511.485149,511.475248,723.342233
389,511.530000,511.500000,723.391451
390,511.560000,511.500000,723.412665
391,511.747475,511.414141,723.484555
392,511.880000,511.450000,723.603646
393,511.969697,511.515152,723.713148
394,512.070000,511.170000,723.540223
395,512.080808,511.101010,723.499134
396,511.880000,511.190000,723.419899
397,511.910000,511.060000,723.349274
398,511.989899,511.030303,723.384840
399,512.060000,510.780000,723.257666
400,511.969697,510.858586,723.249242
401,512.060000,510.870000,723.321229
402,512.000000,510.710000,723.165751
403,511.831683,510.950495,723.216482
404,511.871287,511.049505,723.314462
405,511.860000,510.970000,723.250303
406,511.940000,511.030000,723.349310
407,512.080808,511.040404,723.456321
408,512.110000,511.140000,723.547339
409,512.191919,511.222222,723.663404
410,512.080808,511.272727,723.620450
411,512.230000,511.420000,723.830083
412,512.160000,511.530000,723.858278
413,512.020202,511.777778,723.934514
414,511.949495,511.676768,723.813097
415,511.970000,511.830000,723.935929
416,511.730000,511.790000,723.737934
417,511.720000,511.880000,723.794510
418,511.757576,512.121212,723.991680
419,511.610000,511.960000,723.773330
420,511.653061,511.938776,723.788757
421,511.603960,511.792079,723.650292
422,511.707071,511.828283,723.748794
423,511.555556,511.868687,723.670256
424,511.722772,511.772277,723.720291
425,511.870000,511.870000,723.893496
426,511.858586,511.818182,723.848785
427,511.600000,511.810000,723.660166
428,511.594059,511.782178,723.636290
429,511.770000,511.700000,723.702579
430,511.680000,511.690000,723.631867
431,512.191919,511.747475,724.034557
432,512.383838,511.848485,724.241720
433,512.460000,511.740000,724.218944
434,512.475248,511.861386,724.315510
435,512.480000,511.930000,724.367362
436,512.504950,511.990099,724.427488
437,512.424242,512.090909,724.441649
438,512.450000,512.110000,724.473364
439,512.424242,512.121212,724.463070
440,512.390000,511.940000,724.310759
441,512.434343,511.989899,724.377397
442,512.480000,511.890000,724.339094
443,512.474747,512.090909,724.477374
444,512.594059,512.138614,724.595494
445,512.540000,512.170000,724.579437
446,512.510000,512.080000,724.494601
447,512.470000,512.010000,724.416828
448,512.544554,512.039604,724.490494
449,512.535354,511.989899,724.448856
450,512.590000,512.210000,724.643079
451,512.620000,512.380000,724.784471
452,512.623762,512.287129,724.721480
453,512.750000,512.560000,725.003666
454,512.490000,512.590000,724.841023
455,512.316327,512.785714,724.856680
456,512.242424,512.828283,724.834567
457,512.320000,512.870000,724.918905
458,512.110000,512.870000,724.770508
459,512.070707,512.717172,724.634603
460,512.212121,512.767677,724.770272
461,512.405941,512.633663,724.812473
462,512.252525,512.515152,724.620197
463,512.212121,512.545455,724.613069
464,512.204082,512.479592,724.560800
465,512.220000,512.470000,724.565269
466,512.200000,512.720000,724.727975
467,512.366337,512.861386,724.945560
468,512.390000,512.730000,724.869343
469,512.606061,512.646465,724.963014
470,512.660000,512.530000,724.918807
471,512.585859,512.686869,724.977302
472,512.524752,512.831683,725.036521
473,512.464646,512.595960,724.827312
474,512.810000,512.630000,725.095589
475,512.747475,512.626263,725.048728
476,512.643564,512.663366,725.001484
477,512.660000,512.760000,725.081439
478,512.747475,512.515152,724.970174
479,512.673267,512.544554,724.938480
480,512.730000,512.590000,725.010732
481,512.828283,512.393939,724.941651
482,512.600000,512.300000,724.713771
483,512.666667,512.101010,724.620284
484,512.700000,512.260000,724.756233
485,512.830000,512.110000,724.742203
486,512.950000,512.100000,724.820055
487,512.828283,512.111111,724.741773
488,512.777778,512.313131,724.848808
489,512.830000,512.260000,724.848202
490,512.800000,512.250000,724.819910
491,512.820000,512.110000,724.735127
492,513.020000,511.950000,724.763632
493,513.030000,511.600000,724.523527
494,513.373737,511.575758,724.749853
495,513.262626,511.454545,724.585589
496,513.373737,511.353535,724.593012
497,513.178218,511.396040,724.484501
498,513.180000,511.450000,724.523854
499,513.121212,511.383838,724.435510
500,512.969697,511.333333,724.292543
501,512.891089,511.524752,724.372033
502,512.970297,511.801980,724.623897
503,512.909091,511.888889,724.641960
504,513.151515,511.737374,724.706573
505,513.120000,511.600000,724.587258
506,512.870000,511.730000,724.502056
507,512.949495,511.787879,724.599211
508,513.475248,511.900990,725.051345
509,513.484848,511.797980,724.985422
510,513.400000,511.880000,724.983237
511,513.320000,511.730000,724.820678
512,513.580000,511.750000,725.018951
513,513.428571,511.561224,724.778438
514,513.670000,511.660000,725.019189
515,513.626263,511.464646,724.850345
516,513.663265,511.500000,724.901511
517,513.510000,511.530000,724.814087
518,513.454545,511.454545,724.721548
519,513.500000,511.300000,724.644699
520,513.636364,511.333333,724.764853
521,513.722772,511.168317,724.709690
522,513.670000,511.090000,724.617042
523,513.725490,511.029412,724.613648
524,513.690000,510.890000,724.490171
525,513.642857,510.979592,724.519929
526,513.891089,510.891089,724.633532
527,513.670000,510.970000,724.532408
528,513.670000,510.930000,724.504199
529,513.861386,510.821782,724.563605
530,513.940594,510.702970,724.536030
531,513.878788,510.666667,724.466599
532,513.870000,510.720000,724.497961
533,513.980198,510.693069,724.557144
534,513.910000,510.580000,724.427653
535,513.919192,510.575758,724.431184
536,514.070000,510.520000,724.498886
537,513.891089,510.376238,724.270637
538,513.920000,510.570000,724.427699
539,514.010000,510.440000,724.399940
540,513.860000,510.350000,724.230089
541,513.770000,510.410000,724.208520
542,513.930000,510.450000,724.350224
543,514.181818,510.373737,724.475185
544,514.141414,510.282828,724.382467
545,514.188119,510.267327,724.404698
546,513.960396,510.128713,724.145422
547,514.170000,510.060000,724.245809
548,514.080808,509.898990,724.069097
549,514.141414,509.959596,724.154806
550,514.170000,509.710000,723.999360
551,514.010000,509.550000,723.773088
552,514.099010,509.633663,723.895202
553,514.191919,509.666667,723.984420
554,514.141414,509.606061,723.905885
555,514.000000,509.525253,723.748563
556,514.000000,509.444444,723.691676
557,513.878788,509.424242,723.591368
558,514.050000,509.510000,723.773336
559,514.050000,509.520000,723.780376
560,514.091837,509.469388,723.774463
561,514.030000,509.520000,723.766172
562,514.099010,509.524752,723.818531
563,514.020000,509.350000,723.639401
564,514.060000,509.260000,723.604472
565,514.040000,509.310000,723.625454
566,514.128713,509.118812,723.553936
567,514.050000,509.100000,723.484770
568,513.840000,508.970000,723.244085
569,513.990000,509.080000,723.428066
570,514.081633,509.132653,723.530223
571,514.099010,509.019802,723.463165
572,513.970000,508.940000,723.315342
573,514.000000,508.870000,723.287410
574,514.070000,508.930000,723.379368
575,514.080808,508.737374,723.251542
576,514.353535,508.777778,723.473833
577,514.370000,508.740000,723.458972
578,514.396040,508.633663,723.402716
579,514.290000,508.500000,723.233333
580,514.464646,508.232323,723.169390
581,514.405941,508.287129,723.166148
582,514.455446,508.287129,723.201362
583,514.425743,508.158416,723.089773
584,514.464646,508.181818,723.133897
585,514.575758,508.121212,723.170365
586,514.410000,507.820000,722.840785
587,514.686869,507.595960,722.880509
588,515.050505,507.656566,723.182004
589,515.210000,507.890000,723.459464
590,515.303030,507.959596,723.574574
591,515.404040,507.717172,723.476365
592,515.240000,507.750000,723.382554
593,515.090000,507.660000,723.212544
594,515.326531,507.632653,723.361834
595,515.270000,507.470000,723.207421
596,515.300000,507.550000,723.284932
597,515.230000,507.630000,723.291207
598,515.333333,507.565657,723.319667
599,515.405941,507.594059,723.391328
600,515.464646,507.505051,723.370706
601,515.564356,507.514851,723.448637
602,515.445545,507.613861,723.433440
603,515.405941,507.504950,723.328804
604,515.340000,507.420000,723.222215
605,515.250000,507.520000,723.228258
606,515.400000,507.560000,723.363196
607,515.400000,507.470000,723.300049
608,515.310000,507.500000,723.256971
609,515.420000,507.470000,723.314300
610,515.490000,507.380000,723.301047
611,515.544554,507.534653,723.448417
612,515.570000,507.580000,723.498363
613,515.603960,507.504950,723.469916
614,515.676471,507.470588,723.497492
615,515.475248,507.702970,723.517130
616,515.530000,507.810000,723.631244
617,515.580000,507.890000,723.723005
618,515.440000,507.830000,723.581165
619,515.510204,507.857143,723.650225
620,515.444444,507.696970,723.490973
621,515.535354,507.515152,723.428179
622,515.387755,507.612245,723.391132
623,515.410000,507.300000,723.187913
624,515.418367,507.316327,723.205329
625,515.494949,507.161616,723.151400
626,515.484848,507.030303,723.052112
627,515.510000,507.150000,723.153983
628,515.519608,507.088235,723.117518
629,515.575758,507.131313,723.187756
630,515.630000,506.960000,723.106312
631,515.580000,506.650000,722.853345
632,515.460000,506.250000,722.487421
633,515.540000,506.180000,722.495456
634,515.530000,506.310000,722.579405
635,515.540000,506.150000,722.474438
636,515.484848,506.303030,722.542308
637,515.700000,506.100000,722.553597
638,515.554455,506.069307,722.428225
639,515.653465,505.821782,722.325530
640,515.620000,505.930000,722.377429
641,515.510000,505.810000,722.214868
642,515.714286,505.775510,722.336550
643,515.898990,506.070707,722.675119
644,515.969697,506.101010,722.746816
645,516.111111,506.090909,722.840707
646,516.060000,506.110000,722.817581
647,515.969697,506.020202,722.690233
648,515.980000,505.990000,722.676442
649,516.040000,505.560000,722.418297
650,516.071429,505.683673,722.527298
651,516.287129,505.455446,722.521700
652,516.495050,505.405941,722.635663
653,516.574257,505.207921,722.553809
654,516.550000,505.220000,722.544913
655,516.574257,505.198020,722.546886
656,516.450000,505.220000,722.473426
657,516.445545,505.108911,722.392561
658,516.431373,504.931373,722.258301
659,516.590000,504.770000,722.258943
660,516.510000,504.610000,722.089906
661,516.455446,504.722772,722.129700
662,516.454545,504.707071,722.118082
663,516.200000,504.530000,721.812275
664,516.267327,504.495050,721.835998
665,516.250000,504.290000,721.680308
666,516.260000,504.510000,721.841207
667,516.280000,504.200000,721.638884
668,516.020000,504.240000,721.480851
669,516.040000,504.320000,721.551068
670,516.030000,504.280000,721.515959
671,515.990099,504.396040,721.568532
672,516.191919,504.262626,721.619632
673,516.180000,504.110000,721.504459
674,516.232323,504.414141,721.754416
675,516.262626,504.303030,721.698445
676,516.326733,504.356436,721.781621
677,516.397959,504.326531,721.811680
678,516.490000,504.200000,721.789138
679,516.408163,504.153061,721.697790
680,516.454545,504.131313,721.715788
681,516.544554,503.990099,721.681576
682,516.600000,503.970000,721.707227
683,516.620000,504.130000,721.833278
684,516.656566,504.080808,721.825095
685,516.800000,504.060000,721.913238
686,516.790000,504.020000,721.878151
687,516.730000,503.860000,721.723488
688,516.800000,503.850000,721.766626
689,516.831683,503.811881,721.762704
690,516.840000,503.820000,721.774326
691,516.910000,503.850000,721.845392
692,517.070707,504.070707,722.114530
693,517.020202,503.888889,721.951454
694,516.790000,503.760000,721.696641
695,516.862745,503.764706,721.752018
696,516.921569,503.901961,721.889946
697,516.878788,504.171717,722.047645
698,516.960396,504.049505,722.020744
699,517.010000,503.740000,721.840237
700,517.110000,503.800000,721.953733
701,517.310000,504.040000,722.264465
702,517.316327,503.989796,722.233962
703,517.163265,503.989796,722.124337
704,517.090909,504.000000,722.079641
705,517.200000,503.860000,722.060066
706,517.260000,503.820000,722.075135
707,517.210000,503.720000,721.969544
708,517.262626,503.555556,721.892528
709,517.404040,503.606061,722.029089
710,517.343434,503.777778,722.105448
711,517.303030,503.858586,722.132882
712,517.180000,503.910000,722.080633
713,517.300000,504.020000,722.243346
714,517.188119,503.910891,722.087070
715,517.230000,504.010000,722.186232
716,517.200000,504.010000,722.164746
717,517.158416,503.940594,722.086525
718,517.010000,503.920000,721.965862
719,517.030000,504.030000,722.056966
720,517.040404,504.060606,722.085780
721,516.909091,504.010101,721.956502
722,516.950000,504.030000,721.999684
723,517.069307,503.970297,722.043439
724,517.060000,504.060000,722.099389
725,517.168317,503.782178,721.983068
726,517.108911,503.514851,721.753996
727,517.204082,503.755102,721.989796
728,517.130000,503.900000,722.037843
729,517.272727,504.040404,722.238052
730,517.280000,504.100000,722.284853
731,517.400000,504.340000,722.538300
732,517.400000,504.230000,722.461523
733,517.110000,504.550000,722.477304
734,517.100000,504.550000,722.470146
735,516.959596,504.393939,722.260666
736,516.680000,504.390000,722.057819
737,516.656566,504.343434,722.008523
738,516.683168,504.128713,721.877590
739,516.787879,503.959596,721.834459
740,516.740000,503.900000,721.758573
741,516.909091,503.666667,721.716786
742,516.898990,503.565657,721.639062
743,516.959596,503.565657,721.682475
744,516.910000,503.790000,721.803514
745,516.881188,503.752475,721.756690
746,516.782178,503.693069,721.644322
747,516.848485,503.707071,721.701579
748,516.770000,503.910000,721.787033
749,516.960000,503.460000,721.609045
750,517.090909,503.262626,721.565159
751,517.151515,503.161616,721.538150
752,517.140000,503.270000,721.605483
753,517.270000,503.410000,721.796288
754,517.220000,503.290000,721.676765
755,517.138614,503.386139,721.685493
756,517.061224,503.581633,721.766424
757,517.210000,503.460000,721.788165
758,517.343434,503.565657,721.957478
759,517.356436,503.653465,722.028043
760,517.310000,503.740000,722.055139
761,517.470000,503.560000,722.044233
762,517.434343,503.717172,722.128305
763,517.202020,503.777778,722.004141
764,517.363636,503.575758,721.979000
765,517.310000,503.560000,721.929574
766,517.343434,503.404040,721.844760
767,517.360000,503.340000,721.811974
768,517.585859,503.363636,721.990354
769,517.490000,503.350000,721.912129
770,517.373737,503.242424,721.753782
771,517.410000,503.170000,721.729282
772,517.470000,503.140000,721.751384
773,517.360000,503.320000,721.798027
774,517.270000,503.380000,721.775365
775,517.240000,503.420000,721.781763
776,517.250000,503.370000,721.754057
777,517.080808,503.696970,721.860928
778,517.484848,503.818182,722.234954
779,517.700000,503.980000,722.501993
780,517.650000,503.840000,722.368513
781,517.680000,503.890000,722.424885
782,517.544554,504.128713,722.494377
783,517.500000,504.250000,722.547101
784,517.560000,504.280000,722.611010
785,517.474747,504.313131,722.573075
786,517.373737,504.202020,722.423187
787,517.326733,504.188119,722.379822
788,517.444444,504.141414,722.431532
789,517.445545,504.128713,722.423457
790,517.574257,504.118812,722.508746
791,517.722772,504.049505,722.566794
792,517.500000,504.160000,722.484294
793,517.777778,503.808081,722.437824
794,517.800000,503.830000,722.469037
795,517.840000,503.880000,722.532574
796,517.646465,503.888889,722.400079
797,517.646465,503.888889,722.400079
798,517.700000,503.940000,722.474092
799,517.696970,503.818182,722.386955
800,517.740000,503.900000,722.474856
801,517.752475,503.950495,722.519015
802,517.630000,504.030000,722.486718
803,517.520000,503.990000,722.380004
804,517.616162,504.040404,722.484062
805,517.772277,504.039604,722.595359
806,518.091837,504.183673,722.924842
807,518.070000,504.370000,723.039156
808,517.990000,504.430000,723.023696
809,518.010000,504.470000,723.065931
810,518.039604,504.445545,723.070079
811,517.989899,504.404040,723.005513
812,518.079208,504.435644,723.091546
813,517.830000,504.350000,722.853257
814,517.762376,504.504950,722.912943
815,517.633663,504.534653,722.841494
816,517.712871,504.693069,723.008791
817,517.660000,504.520000,722.850127
818,517.530000,504.330000,722.624418
819,517.696970,504.444444,722.823872
820,517.710000,504.330000,722.753342
